Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
635197,4,-0.342652793914,-0.342427423608,-0.345138267299,-0.265688056869,2.531460369502,0.51840800192,-0.043503113601,-1.192088966039,1.030384873596,0.503041417835,-0.988221562584,-0.709141253628,-0.693521865016,-0.345359455716,0.837532380421,0.743473793348,-0.074410669455,O24,0,+,1.0,-101.9619138,O24,0,+,1.0,-101.9619138,7.28492256,0.4935984762309311,-0.0924918845451852,2.8740981266626484,8,16,-99.78093,2.8959985,2.46846948316059,0.035285202176764084
637784,4,-0.356323399662,-0.34689104691,-0.350460081133,-0.267427782568,2.675208840678,1.156547971374,-0.034135744705,-1.087525245031,1.031899306933,0.55485727771,-0.822849063847,-0.749730894024,-0.570866066445,-0.552070264045,0.879557089183,-2.092743066683,-0.408233202192,O24,0,+,1.0,-100.4001745,O24,0,+,1.0,-100.4001745,7.43571431,0.5254277175136965,-0.0864812357926069,2.9067286907658048,8,16,-96.35946,2.9470375,2.472484476432139,0.037483660210194565
638217,4,-0.341702002655,-0.340330822942,-0.343848889547,-0.252966662282,2.489292370413,0.317328269109,-0.12637414766,-1.273549715843,0.957022973723,0.35700333305,-0.908052393153,-0.702512715782,-0.622558401866,-0.445463361663,0.858384755204,2.651165791464,0.406243664334,O24,0,+,1.0,-102.1196514,O24,0,+,1.0,-102.1196514,7.35809126,0.5724006127687293,-0.0790006669869164,2.9027404458169888,8,16,-99.70155,2.9211054,2.5154064573162307,0.034335853266099295
643049,4,-0.332023980588,-0.334740262369,-0.332850754273,-0.230498843042,2.549545694583,0.95516118194,0.0923025093,-1.011433328809,0.619849751718,0.409833196372,-0.703854134471,-0.768929818778,-0.201971991065,-1.055421164799,1.137717915447,-2.945922484958,-0.466526173656,O24,0,+,1.0,-89.3543589,O24,0,+,1.0,-89.3543589,7.53745095,0.4684983312880031,-0.0924972579710024,2.9133937106606447,8,16,-86.531334,2.9400804,2.4444347845749896,0.034241698579502274
644823,4,-0.361913102289,-0.358366274556,-0.356559572967,-0.242474925393,2.757806149261,0.597872294881,-0.171541119161,-1.277086230165,0.839654543065,0.28545077284,-1.017408168068,-0.760806971775,-0.77228829735,-0.322056909801,0.759129198311,0.062015360124,0.101008323715,O24,0,+,1.0,-93.638293,O24,0,+,1.0,-93.638293,7.12027648,0.3722114271347807,-0.0952900133889641,2.82340375854142,8,16,-91.60854,2.8954234,2.578075265337368,0.03522828612817974
645012,4,-0.348311608659,-0.339498469362,-0.344131959662,-0.222803583713,2.547847327353,1.427540986663,0.094539210629,-0.952548824507,0.636919216279,0.240161119777,-0.774299291005,-0.70225040011,-0.339039001611,-0.826502626643,1.04339874379,-0.762188830109,-0.151470168852,O24,0,+,1.0,-63.7238462,O24,0,+,1.0,-63.7238462,8.45258246,0.6338132945016204,-0.072329193915973,3.096526675258207,8,16,-61.457226,3.145268,2.618569187340356,0.03405476980594982
645190,4,-0.35938014583,-0.352643435241,-0.354063989251,-0.267991718172,2.722566742566,0.985568194568,-0.102853933521,-1.317566440316,1.059965229777,0.514954053933,-0.845678028671,-0.74286121754,-0.714700549801,-0.357737912414,0.79035221558,-3.466425189798,-0.791012764476,O24,0,+,1.0,-93.4573509,O24,0,+,1.0,-93.4573509,7.28184849,0.4993835037196574,-0.0896996252175415,2.875055348771935,8,16,-88.706566,2.9120216,2.4945034320634294,0.03489876239676557
647060,4,-0.344967829347,-0.345074404619,-0.343975479462,-0.251322842295,2.455025559885,0.613702235533,-0.166365068771,-1.388103782849,1.025689415394,0.201906090393,-0.997517408317,-0.743209322209,-0.78117420412,-0.31444052604,0.776952428217,-0.471041226381,-0.337482200279,O24,0,+,1.0,-79.01335,O24,0,+,1.0,-79.01335,7.52347869,0.4767912791786696,-0.0983642592831525,2.911411444625358,8,16,-77.651245,2.9422047,2.614024073591502,0.0354529792720884
650725,4,-0.346380097609,-0.342357871787,-0.344447548444,-0.243191217389,2.548139434476,0.989249734679,-0.043539625128,-1.129400733685,0.952000108754,0.186642280885,-0.814478764292,-0.732372844409,-0.548292990571,-0.602990638936,0.856381784331,-2.414733359937,-0.385689483043,O24,0,+,1.0,-68.9490271,O24,0,+,1.0,-68.9490271,8.00444831,0.5666218506640064,-0.0803172116348306,3.010841051770946,8,16,-66.08383,3.052978,2.6411261884823496,0.033932192438411446
651591,4,-0.344527556915,-0.344295767811,-0.345811967537,-0.268740532824,2.6110705674,0.94348621087,-0.053671021596,-1.197799283726,1.004955412565,0.646256311756,-0.81078690637,-0.763108538889,-0.504461778445,-0.680474996742,0.977008295769,-3.351059897622,-0.693472033087,O24,0,+,1.0,-118.5760135,O24,0,+,1.0,-118.5760135,6.99145505,0.3871743652659363,-0.0981134594102649,2.8026642406566777,8,16,-113.56412,2.8324077,2.40886230831222,0.03844530860694635
