Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O22,0,+,1.0,-103.1403752,O22,0,+,1.0,-103.1403752,7.30233205,0.3555014018968013,-0.0213781480846396,2.870473165492435,8,14,-101.6954,2.7174704,2.353513074878217,0.02837153429563609
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O22,0,+,1.0,-71.9626555,O22,0,+,1.0,-71.9626555,8.02163725,0.5126093148842219,-0.018965927263484,3.0196757321972068,8,14,-70.89311,2.8699596,2.2848225892620535,0.026742237003047387
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O22,0,+,1.0,-88.45259340000001,O22,0,+,1.0,-88.45259340000001,7.61380056,0.5535238487010778,-0.0010746158970423,2.961319078181889,8,14,-86.12013,2.8074117,2.3705802240423774,0.02755045505543763
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O22,0,+,1.0,-73.7682108,O22,0,+,1.0,-73.7682108,7.98834443,0.4870055983670813,-0.0198700813926874,3.0097576043552734,8,14,-71.799545,2.8663316,2.3608413142166382,0.028123869440560396
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O22,0,+,1.0,-61.0818495,O22,0,+,1.0,-61.0818495,8.04181449,0.5705778470264246,-0.0059667537450459,3.034730049490626,8,14,-60.758453,2.8876572,2.479256527845744,0.02709588974772575
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O22,0,+,1.0,-99.9918374,O22,0,+,1.0,-99.9918374,7.21083507,0.3307491226910292,-0.0206602517005658,2.850278026963416,8,14,-99.28074,2.6935866,2.2902509227068997,0.02700622047363779
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O22,0,+,1.0,-87.3962661,O22,0,+,1.0,-87.3962661,7.83790182,0.3922332299383976,-0.0214587559799978,2.968473881299682,8,14,-85.730835,2.8172207,2.36551020428586,0.026634041678832106
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O22,0,+,1.0,-74.49180270000001,O22,0,+,1.0,-74.49180270000001,8.01706149,0.5747994003887517,-0.0082135629852351,3.0309747965635605,8,14,-72.917274,2.8881645,2.3645451143697405,0.02591973489836972
52622,4,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O22,0,+,1.0,-60.257241500000006,O22,0,+,1.0,-60.257241500000006,8.09859417,0.4828034996355722,-0.0111219420849811,3.0287681683401573,8,14,-58.69189,2.8748987,2.4426241970928184,0.028122896484942993
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O22,0,+,1.0,-85.9564558,O22,0,+,1.0,-85.9564558,7.68883463,0.3374071759733017,-0.0317885546198245,2.9321688459830337,8,14,-84.939514,2.7921832,2.399876530729797,0.02839773095941225
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O22,0,+,1.0,-74.6766401,O22,0,+,1.0,-74.6766401,7.78531714,0.4119228853516291,-0.02464409946057,2.9623903888399075,8,14,-73.745865,2.81814,2.2021178649535593,0.02898510803334972
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O22,0,+,1.0,-92.2277865,O22,0,+,1.0,-92.2277865,7.81114662,0.3368052135378241,-0.0310283592459343,2.9529788966892214,8,14,-90.377884,2.820664,2.399030590386561,0.027156166453708854
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,O22,0,+,1.0,-84.0114657,O22,0,+,1.0,-84.0114657,7.54502201,0.4806485430292787,-0.0110453170067038,2.9356066027352123,8,14,-83.01219,2.7877383,2.322580029321179,0.028084273028121744
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,O22,0,+,1.0,-71.28223820000001,O22,0,+,1.0,-71.28223820000001,7.80880976,0.5190081235452665,-0.0094126223858817,2.986899086202844,8,14,-70.04886,2.8336868,2.396853029226955,0.02915984997571585
67939,4,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,O22,0,+,1.0,-76.1305614,O22,0,+,1.0,-76.1305614,7.70090654,0.3950433952725882,-0.0253349441297614,2.9451274813058306,8,14,-75.69224,2.7972388,2.340073176050823,0.02694840164414604
68107,4,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,O22,0,+,1.0,-74.6753305,O22,0,+,1.0,-74.6753305,7.70305637,0.322122517123902,-0.0287859793312609,2.9324995818912987,8,14,-73.70215,2.780473,2.3499863772662986,0.02789854045498861
69009,4,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,O22,0,+,1.0,-77.43916709999999,O22,0,+,1.0,-77.43916709999999,7.96088831,0.3844624964164458,-0.0278726833998888,2.9867438813893226,8,14,-76.566696,2.8380501,2.44909633269431,0.026925411966197636
70581,4,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,O22,0,+,1.0,-94.4554445,O22,0,+,1.0,-94.4554445,7.39852505,0.3471157949726139,-0.0213339256366972,2.885735228557172,8,14,-93.994995,2.7352781,2.2928802142798546,0.027913068300255337
70900,4,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,O22,0,+,1.0,-78.7196632,O22,0,+,1.0,-78.7196632,8.08436363,0.4454192467184578,-0.0191730092351934,3.0189022437772417,8,14,-76.79312,2.869021,2.3215669335880356,0.026675446591917236
72276,4,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,O22,0,+,1.0,-90.1916118,O22,0,+,1.0,-90.1916118,7.55427857,0.3404173750641142,-0.0300725789906979,2.909945747960504,8,14,-88.24476,2.7686994,2.365300881624241,0.02829591857865512
72297,4,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,O22,0,+,1.0,-70.0360456,O22,0,+,1.0,-70.0360456,7.66847125,0.4711116159049592,-0.0090098081945043,2.955289147902529,8,14,-68.86706,2.7987316,2.287479776107063,0.026312669340913454
72468,4,-0.333385736559,-0.336707072072,-0.331826865235,-0.246599089748,2.498040801875,0.614182696392,0.054890222855,-1.102561991366,0.743749433332,0.56372826728,-0.718259971294,-0.724977376792,-0.36625386755,-0.793133538727,1.029977370424,1.554155846585,0.321758294428,O22,0,+,1.0,-90.444418,O22,0,+,1.0,-90.444418,7.47494267,0.4943286978927221,-0.0101742099910389,2.926133634662245,8,14,-88.81017,2.774553,2.3287695360810017,0.027408780306264424
74103,4,-0.351168868841,-0.34903513724,-0.350345841539,-0.241151648002,2.695055345593,1.039566806328,-0.057760036804,-1.089572582182,0.916983236389,0.201887922741,-0.912522279009,-0.724324902266,-0.578142817379,-0.521941446818,0.915108988454,-1.257315629342,-0.001399413537,O22,0,+,1.0,-79.72067510000001,O22,0,+,1.0,-79.72067510000001,7.6397807,0.2728391355847222,-0.0322722944678119,2.912646293513325,8,14,-78.85106,2.7654006,2.41468178419093,0.028674429342023283
74800,4,-0.330286815443,-0.336825308133,-0.333542574196,-0.242035061351,2.431602053587,1.145619131869,0.068213046453,-1.126813653016,0.818777746199,0.344945521739,-0.761162140431,-0.732619817854,-0.46241098313,-0.685051576986,0.964101641886,-1.990120911914,-0.319858249852,O22,0,+,1.0,-69.77550099999999,O22,0,+,1.0,-69.77550099999999,7.88208553,0.4311033746942809,-0.0237844839368286,2.9820404609524416,8,14,-68.5851,2.8291461,2.3756331606477916,0.0280425290211654
76909,4,-0.320962531188,-0.325869072916,-0.323266001357,-0.23061782496,2.258277331043,1.218528026865,0.119036829028,-1.084530702054,0.648940990021,0.362874587118,-0.736034400403,-0.715448432447,-0.287674867228,-0.90569391143,1.125963870451,1.704650615423,0.268855598247,O22,0,+,1.0,-70.3021811,O22,0,+,1.0,-70.3021811,8.09937339,0.4461478790398828,-0.0241230934442036,3.020688508535046,8,14,-68.97355,2.8756433,2.3085666555985243,0.02790605592765062
77266,4,-0.342074545075,-0.346843092743,-0.345073245955,-0.256409042996,2.71642622569,1.461662143342,0.026982402599,-1.139802040737,0.886720226376,0.57106481439,-0.75030476507,-0.76618954864,-0.437211551037,-0.714871773296,0.966002575453,-2.229029283021,-0.355850150481,O22,0,+,1.0,-91.0918973,O22,0,+,1.0,-91.0918973,7.64430864,0.3484568573986298,-0.0339262728625304,2.926089560238391,8,14,-90.60533,2.7792656,2.333981843349239,0.028206803379520123
77617,4,-0.351857457947,-0.346314490464,-0.349609523141,-0.259216885544,2.586913363302,1.110759065877,-0.072649853801,-1.248441094341,0.98334602798,0.421703043201,-0.935695043407,-0.730735214764,-0.628767468685,-0.497819911948,0.929136302946,-2.605124892089,-0.548162439823,O22,0,+,1.0,-103.1500932,O22,0,+,1.0,-103.1500932,7.02069896,0.1955930165287278,-0.0357018039272496,2.7899374657152225,8,14,-102.76403,2.6420956,2.3253020888918967,0.028432269775680245
83968,4,-0.354566764898,-0.350931991857,-0.347948862739,-0.241949318424,2.706388197215,0.428879975809,-0.088742839712,-1.085173034506,0.874975661229,0.268193161536,-0.926116740095,-0.735282150517,-0.604617686379,-0.477445659624,0.869658351224,-3.239719230711,-0.628354916743,O22,0,+,1.0,-81.90087410000001,O22,0,+,1.0,-81.90087410000001,7.28352561,0.3237724024933747,-0.0222510943250593,2.86150446586552,8,14,-81.47672,2.714274,2.3210241651162766,0.027723348603760672
85367,4,-0.355397832565,-0.347799359534,-0.349027103663,-0.238102266879,2.591033336292,1.357764361703,-0.059474248936,-1.096289839952,0.893607305785,0.170026907239,-0.93497633531,-0.744234561014,-0.7361455037,-0.309493995231,0.752882739883,-1.906281555236,-0.361619360335,O22,0,+,1.0,-52.6961148,O22,0,+,1.0,-52.6961148,8.40239233,0.4295302065906787,-0.0237759063216577,3.067785442345833,8,14,-51.721954,2.9124813,2.3313062758986125,0.029373437004884415
88189,4,-0.341293605074,-0.341752422477,-0.342703016757,-0.252477575264,2.470932156523,0.623911316938,-0.06541545676,-1.276450582575,0.931458697478,0.365595071764,-0.864976889782,-0.719318717527,-0.625688426525,-0.468167577138,0.87019234617,1.654808869013,0.169186570311,O22,0,+,1.0,-85.26301269999999,O22,0,+,1.0,-85.26301269999999,7.56361728,0.4539112045540628,-0.0138587109777948,2.933740047034888,8,14,-83.60837,2.7812634,2.384405899345316,0.02932882953857115
88719,4,-0.335291540719,-0.343360067396,-0.341226914648,-0.258946489039,2.63152768704,1.341837175972,-0.017312818466,-1.164578341827,0.872222545186,0.632679103196,-0.816075161434,-0.707941075484,-0.463474714344,-0.686076535236,0.923316756301,3.654807150394,0.835109946443,O22,0,+,1.0,-94.2383635,O22,0,+,1.0,-94.2383635,7.69761264,0.3535654127563663,-0.0325759664845109,2.936283871881576,8,14,-92.48527,2.8002248,2.332814783013748,0.026176976384932448
91023,4,-0.341261568728,-0.339078431232,-0.340504904833,-0.238305563596,2.475912639153,0.896253339594,0.022140807804,-1.052549863849,0.793804199726,0.289001071874,-0.852098970571,-0.76186772067,-0.553635321322,-0.586595537423,0.963596212384,1.182046342393,0.133109499988,O22,0,+,1.0,-65.9189976,O22,0,+,1.0,-65.9189976,8.21318415,0.4991888337031024,-0.0155576835560765,3.049586232613701,8,14,-64.34809,2.9110515,2.462018330928133,0.027841843073201658
94925,4,-0.355704357171,-0.355416511283,-0.354055329,-0.262172264641,2.781822944865,1.314587470549,-0.007470128749,-1.093668639404,0.937080244548,0.565225403216,-0.927696552085,-0.771226521161,-0.629800259614,-0.528678064417,0.885364522722,-1.395240992013,-0.202977839914,O22,0,+,1.0,-96.6384219,O22,0,+,1.0,-96.6384219,7.40465788,0.2568131904410969,-0.038499431620123,2.868123520495757,8,14,-95.731476,2.7291577,2.4072145009770742,0.02766067386138114
95295,4,-0.346294730242,-0.349867142445,-0.350966572815,-0.245419029099,2.788768340661,1.182215789033,0.023595008278,-1.199327837837,0.737966839425,0.530930179346,-0.868409869937,-0.733015994642,-0.441330316375,-0.709370103292,1.010985948895,-3.511102397036,-0.605431343735,O22,0,+,1.0,-105.2507961,O22,0,+,1.0,-105.2507961,7.03942591,0.1684908391417417,-0.0397612020121725,2.787708097547082,8,14,-104.70866,2.646052,2.242257431500691,0.026822028228873897
96761,4,-0.338376200764,-0.339778376829,-0.343555691703,-0.233367861994,2.531278442434,0.467319431652,0.052538183923,-1.194491082707,0.833671649469,0.171230414671,-0.834498835118,-0.770630042428,-0.420218008522,-0.782344550296,1.02435508819,-2.817647535905,-0.425740479398,O22,0,+,1.0,-95.0649994,O22,0,+,1.0,-95.0649994,7.18589532,0.2877899188275281,-0.0242998478383816,2.837700879407332,8,14,-94.16383,2.6847572,2.461467129002032,0.026837737361940346
100524,4,-0.341431067146,-0.348897216684,-0.344298987005,-0.263014044429,2.65446055488,1.318909517722,0.004266593934,-1.193557115192,0.958594143234,0.591739067935,-0.815095636609,-0.738143288417,-0.586516001464,-0.506633376076,0.882816280257,2.934421214507,0.761287570712,O22,0,+,1.0,-91.7260035,O22,0,+,1.0,-91.7260035,7.65200984,0.4109883365253188,-0.0286564894395936,2.9389628403717056,8,14,-90.07571,2.7924063,2.330780590577957,0.026881699885008364
100673,4,-0.329452227801,-0.326489465943,-0.326299209016,-0.251406311712,2.297465351425,0.720060680001,-0.020300749789,-0.878688929483,0.873867719057,0.493219893286,-0.873164063714,-0.727995900548,-0.427929878732,-0.668971876839,1.013713892044,-0.864257142112,-0.342892905177,O22,0,+,1.0,-87.2626827,O22,0,+,1.0,-87.2626827,7.47468098,0.353435930530072,-0.0245602270502602,2.899434009161065,8,14,-85.55533,2.7468376,2.3331443364603457,0.027824748752752797
101992,4,-0.342090504902,-0.348513177984,-0.344333061066,-0.264962365967,2.684727073382,0.960744831497,-0.0205007598,-0.971470145968,0.986545388226,0.585594584004,-0.925106745198,-0.703875811542,-0.561737133638,-0.513328280823,0.926378846133,-2.307873830515,-0.349008067909,O22,0,+,1.0,-100.1782592,O22,0,+,1.0,-100.1782592,7.21708852,0.2496960184111502,-0.0363314072299816,2.834363071517332,8,14,-99.00788,2.6960883,2.47045481266407,0.027597052758981947
111123,4,-0.339418026889,-0.338165754205,-0.337805768047,-0.23600780605,2.510679475784,0.430945639705,0.058425351218,-0.871905379576,0.745008086931,0.353839755451,-0.787616268025,-0.759662778228,-0.3737725643,-0.788715042948,1.082941089284,3.262141320723,0.648280219236,O22,0,+,1.0,-84.61076010000001,O22,0,+,1.0,-84.61076010000001,7.93909312,0.5338622208520578,-0.0044877464925001,3.0119144218187137,8,14,-82.97441,2.8625162,2.47395231754942,0.027246442993945262
111185,4,-0.333584584391,-0.327803127995,-0.333016554071,-0.237843353611,2.343041945087,0.5181796906,0.004665318362,-1.048761992169,0.850869033086,0.250016341659,-0.733507096751,-0.736509382878,-0.407460331641,-0.718543544398,1.013807280277,-0.386337967289,-0.252156633385,O22,0,+,1.0,-70.7142587,O22,0,+,1.0,-70.7142587,8.08091985,0.589379987853098,0.0003966571395466,3.045300869371144,8,14,-68.93835,2.8984458,2.370396634228623,0.028964452119103205
113336,4,-0.322137090248,-0.317474525209,-0.320253991876,-0.236049086293,2.165168207731,0.455610198655,0.09913323755,-1.154477705422,0.657363367884,0.475494423855,-0.761621985958,-0.715737562193,-0.289823284924,-0.885513642333,1.081308451509,1.851351414094,0.047866599379,O22,0,+,1.0,-88.1782831,O22,0,+,1.0,-88.1782831,7.47425051,0.4793483982685663,-0.0089647125405786,2.923661246746618,8,14,-87.40698,2.7626235,2.3340694215289455,0.027044449429092527
114257,4,-0.344307051667,-0.341559680409,-0.338395666232,-0.232255391959,2.626173998472,1.018979855522,-0.002021075991,-0.959948015729,0.71330705161,0.322129160272,-0.774966532999,-0.728311236382,-0.378697344818,-0.743711119261,0.974970673626,-3.709478559641,-0.550777771143,O22,0,+,1.0,-75.3126173,O22,0,+,1.0,-75.3126173,7.62201674,0.3600499417844683,-0.0274089135964572,2.9253749602722743,8,14,-73.85818,2.787226,2.5306636218787197,0.030018151971254462
115410,4,-0.321197647663,-0.320607593757,-0.319847440164,-0.242880755543,2.221346012916,0.702727354036,0.187949621291,-0.802785641631,0.738540539569,0.52432547225,-0.7096461631,-0.708336381118,-0.191058389732,-0.984671693959,1.130313993826,1.533700309692,0.050297869194,O22,0,+,1.0,-82.1025724,O22,0,+,1.0,-82.1025724,8.02466915,0.552061696264335,-0.0087120892328701,3.028395556566457,8,14,-80.01402,2.8795166,2.4368256566265973,0.02738600117679815
116923,4,-0.326371483194,-0.330966230748,-0.3230516726,-0.262810922174,2.407438759356,0.953840053502,0.062703870969,-1.0841824261,0.96739247548,0.589808653614,-0.808425110435,-0.724590828379,-0.388705372066,-0.760103803065,0.979489899025,3.861487646514,0.891730751193,O22,0,+,1.0,-101.1746646,O22,0,+,1.0,-101.1746646,7.43515498,0.3717389603431776,-0.0279301277314713,2.895189925136468,8,14,-99.371414,2.7467976,2.3255224399168855,0.02715248961232098
122257,4,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O22,0,+,1.0,-80.6952019,O22,0,+,1.0,-80.6952019,7.77511726,0.6254395229102756,0.0057219078521789,3.0015728511502853,8,14,-79.16497,2.840094,2.4296559229813233,0.027973792698800435
122434,4,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O22,0,+,1.0,-100.2335587,O22,0,+,1.0,-100.2335587,7.35104463,0.3145509154318778,-0.0287640343621396,2.8705386952747625,8,14,-98.72341,2.7193637,2.2859552670529193,0.02761950609237588
123288,4,-0.351869110555,-0.35119804305,-0.352704781883,-0.269256695197,2.71164288368,1.263233976581,-0.156105550542,-1.31738422335,1.030902192911,0.583425262878,-0.992248106969,-0.742550296395,-0.734025394394,-0.331933717537,0.783533066725,-0.075288043761,-0.120922620484,O22,0,+,1.0,-101.9930303,O22,0,+,1.0,-101.9930303,7.19132616,0.2021164833038747,-0.0384288760033154,2.8210236896028644,8,14,-100.53357,2.6804292,2.3481820505219333,0.027759653810978717
