Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
102650,8,-0.355239879643,-0.347368681982,-0.352473098452,-0.239467252269,2.70040154598,1.24804447025,-0.041280438462,-1.214342308437,0.852198294024,0.266376421264,-0.820707095775,-0.706892097156,-0.496717049358,-0.588951222426,0.965411300034,-0.513218687654,0.051523403093,O14,0,+,1.0,-87.8659627,O14,0,+,1.0,-87.8659627,-4.17236097,7.196687384284735,-1.1501251888555502,1.6100814002494364,8,6,-82.68741,1.2289337,2.9620247777806146,0.037212688515065796
103297,8,-0.339128280116,-0.338538404502,-0.343219036209,-0.23925979183,2.584256481902,0.880344634829,-0.022479269024,-1.104563494158,0.743600817872,0.410320445804,-0.842302306322,-0.764517947055,-0.427736515696,-0.704479844092,0.938501042826,-0.34445685646,-0.031303301486,O14,0,+,1.0,-88.9122406,O14,0,+,1.0,-88.9122406,-4.04178584,6.938019059639236,-1.0263021482015433,1.6087547859875018,8,6,-85.96598,1.2422646,2.8961295635704896,0.039274795331343794
1036,8,-0.345819330877,-0.337986031624,-0.339380751253,-0.240723478292,2.60046146889,0.850274132797,0.121633436455,-1.032171346991,0.745722964246,0.447708285345,-0.69972662175,-0.730205709205,-0.327925067924,-0.807643480467,1.015845060569,-2.409396107893,-0.551637154109,O14,0,+,1.0,-78.979427,O14,0,+,1.0,-78.979427,-4.41671064,7.619094952021589,-1.2516700735563415,1.633669222475972,8,6,-76.44052,1.2614107,2.892131996881648,0.03723202933868802
104898,8,-0.345681202644,-0.346622301456,-0.348017683697,-0.243627640873,2.589597525255,0.469484518412,-0.030856559387,-1.191552505673,0.908492387962,0.245421561455,-0.782796824932,-0.725356840551,-0.595388752321,-0.512094931868,0.861213812294,2.705236366296,0.451135071671,O14,0,+,1.0,-81.5299767,O14,0,+,1.0,-81.5299767,-5.21032713,7.937213229021547,-1.2344585069136482,1.4868047895093357,8,6,-76.76211,1.1314975,3.0811866928382767,0.03691378219583053
106873,8,-0.328649598466,-0.328751682564,-0.328813445219,-0.231173644019,2.283821313019,1.476541640398,0.118110107087,-0.990132378747,0.764896024256,0.230624676765,-0.803217015984,-0.769502839426,-0.361943904203,-0.847111907554,1.112138263467,-1.733247661187,-0.330108400483,O14,0,+,1.0,-78.7613191,O14,0,+,1.0,-78.7613191,-4.59577824,7.870479003772048,-1.3748057109031773,1.6180407729315325,8,6,-72.629974,1.2325624,2.651476776537058,0.037463664143951865
107119,8,-0.355840878916,-0.355748861339,-0.357375130308,-0.248315834648,2.698406056944,0.893610425141,-0.188931027383,-1.235240507815,0.996660513079,0.200014081766,-1.055919389066,-0.691621812627,-0.918772941522,-0.044560796414,0.737293408358,-1.236783494372,-0.185540526371,O14,0,+,1.0,-78.800611,O14,0,+,1.0,-78.800611,-3.83177112,7.255418222300153,-1.3621373198816142,1.6672344383494897,8,6,-74.65095,1.2715764,2.666325811167297,0.037775367430799484
108346,8,-0.321368937207,-0.323279006481,-0.322502075532,-0.247800094311,2.20268575218,0.420054004575,-0.026859483162,-1.14702677251,0.906279793432,0.347399830186,-0.816367338929,-0.74554706251,-0.487167580763,-0.64161429113,0.973347915672,2.956646817313,0.272995753589,O14,0,+,1.0,-84.50880120000001,O14,0,+,1.0,-84.50880120000001,-4.9185185,7.322587386252945,-0.9169712518225746,1.4850112876440935,8,6,-79.11959,1.166616,2.786560506865688,0.03850062303451059
110991,8,-0.349198212025,-0.346454473582,-0.34502496881,-0.241331539665,2.755636258353,1.156942417624,0.095984135461,-0.854211609134,0.81578070917,0.352104890842,-0.720795953159,-0.780592741819,-0.388361050326,-0.792202297171,1.019231006066,-1.514788537059,-0.045090096832,O14,0,+,1.0,-78.3834728,O14,0,+,1.0,-78.3834728,-4.88971038,8.292722966758454,-1.4722019180953658,1.6275661457105477,8,6,-75.95463,1.27446,2.968293362733794,0.03791515228544953
111382,8,-0.320635674613,-0.328579821243,-0.326147595034,-0.235768177967,2.41482852257,0.453863067536,0.109452108529,-0.836272626694,0.800881543691,0.295310991031,-0.733648321106,-0.759313002523,-0.316244055329,-0.850397111399,1.076126331047,2.683971668748,0.736697245474,O14,0,+,1.0,-84.8861098,O14,0,+,1.0,-84.8861098,-5.2248857,7.9644490031075055,-1.2619891741594456,1.4818012751202707,8,6,-76.99658,1.1057534,2.9004657967837786,0.037217268792904004
111800,8,-0.338159050251,-0.329515218158,-0.332086470762,-0.22919423481,2.313759500799,0.629264770214,-0.032290077948,-1.224222210088,0.714675411342,0.237161928563,-0.897285411556,-0.726989970856,-0.482226207512,-0.659172311466,0.965372348765,-0.290972708539,-0.364691632613,O14,0,+,1.0,-86.44598907,O14,0,+,1.0,-86.44598907,-4.16794415,6.779244232765872,-0.8663460040944729,1.569431415727173,8,6,-82.774345,1.2168617,3.021648040571115,0.03886408725324828
111974,8,-0.34252729112,-0.337199344947,-0.340802773919,-0.244801590828,2.473523928847,1.070987572425,0.054225890477,-1.163259725463,0.856048967917,0.360487719249,-0.817991589341,-0.727539301023,-0.410203066434,-0.730664841761,0.979004286566,-3.929908712784,-0.798966327222,O14,0,+,1.0,-89.9671599,O14,0,+,1.0,-89.9671599,-3.57363014,6.597267801064644,-1.1255348998799806,1.6174868318427398,8,6,-84.50767,1.2734301,2.8693183515028347,0.038961389714922454
112445,8,-0.321334975228,-0.324968415794,-0.319091400318,-0.237074640056,2.242580370115,0.488388613837,0.010428307238,-1.06078772374,0.853832258932,0.255263711458,-0.815345170489,-0.694839553623,-0.336994190302,-0.759978639584,1.014591064836,-2.628253986179,-0.638286866637,O14,0,+,1.0,-84.46207297,O14,0,+,1.0,-84.46207297,-4.01570477,6.919704317012969,-1.0657817026614724,1.598867954007302,8,6,-79.469505,1.2049108,2.6916117895039076,0.038075790677377666
114279,8,-0.345831665182,-0.350618124304,-0.348216735953,-0.233303634727,2.698163441757,1.189164462373,-0.135925213277,-1.047733362029,0.789457412853,0.200666801429,-0.87307833116,-0.751000210013,-0.695369137958,-0.406761528386,0.819652656894,1.977203609936,0.790624389051,O14,0,+,1.0,-77.6288491,O14,0,+,1.0,-77.6288491,-5.00912288,8.44328098205338,-1.6656473951900963,1.5769183862404814,8,6,-73.57071,1.1473002,2.957319355413769,0.03626506400394385
