Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
3772,6,-0.318321717464,-0.324232720555,-0.323173810537,-0.241144983307,2.223150839042,0.483495417341,-0.032536234121,-1.095733613593,0.883608052288,0.232495818763,-0.872389636749,-0.743915446073,-0.500105210151,-0.651971735281,0.949867846418,-1.658594602415,-0.415280755698,O22,0,+,1.0,-105.5677235,O22,0,+,1.0,-105.5677235,7.17556441,0.2887377728066667,-0.0346729115969286,2.834217733557134,8,14,-105.35348,2.9234924,2.57602858659753,0.030987387878528307
5287,6,-0.355975966789,-0.357231173798,-0.356216176467,-0.242183388595,2.779207512741,0.429880719176,-0.125734894987,-1.369509152273,0.905655842577,0.20654970276,-0.868544396381,-0.741224902628,-0.820088817984,-0.221434314263,0.757740279093,3.187886167978,0.719712036447,O22,0,+,1.0,-99.300004,O22,0,+,1.0,-99.300004,7.6352552,0.5675563375981425,-0.0198616567462213,2.964137441289105,8,14,-98.530205,3.0518146,2.605582935594468,0.029728329119918982
7078,6,-0.333445465249,-0.336911362318,-0.337506725737,-0.246097980776,2.527352816945,0.782434660464,-0.004327679098,-1.154339578327,0.766172475443,0.532908962362,-0.862660276905,-0.738147309369,-0.391065451842,-0.756990368257,0.999605791972,-0.564167469489,-0.18045180328,O22,0,+,1.0,-134.091643,O22,0,+,1.0,-134.091643,6.68482541,0.1833212986737159,-0.031823565437642,2.7275417564605817,8,14,-133.93744,2.8332663,2.55428734505107,0.02953994645634891
15412,6,-0.336678037786,-0.337633529024,-0.337496673934,-0.250521781007,2.487066264973,1.480662155906,-0.000377765293,-1.111432020387,0.816046597305,0.522983321575,-0.851961796265,-0.754939462783,-0.465960461307,-0.696210370241,0.9702425976,-0.082520950317,0.022949233772,O22,0,+,1.0,-119.2098877,O22,0,+,1.0,-119.2098877,7.0981143,0.2036916588392059,-0.0352082416567076,2.805309003867934,8,14,-117.91407,2.9049282,2.394387711231656,0.03216311979589824
17355,6,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O22,0,+,1.0,-105.1755736,O22,0,+,1.0,-105.1755736,7.89113891,0.5279748372381616,-0.0228810566598897,2.9998989283938005,8,14,-103.68423,3.0932007,2.448082768457803,0.02906812788706719
17862,6,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O22,0,+,1.0,-103.5545801,O22,0,+,1.0,-103.5545801,7.6180152,0.353377631880191,-0.0338146981199176,2.922454280867414,8,14,-102.72752,3.0254061,2.321004165239629,0.031026454517945577
18060,6,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O22,0,+,1.0,-108.8892338,O22,0,+,1.0,-108.8892338,7.4328153,0.265019795755103,-0.0341544515193499,2.875211563387249,8,14,-107.91914,2.9712384,2.494192491200219,0.029385684392765447
23778,6,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O22,0,+,1.0,-109.9873012,O22,0,+,1.0,-109.9873012,7.70825592,0.3737357039457255,-0.0299541771126515,2.94197184501026,8,14,-109.88304,3.0406332,2.3604252347998895,0.031321793626683844
25266,6,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O22,0,+,1.0,-105.7725453,O22,0,+,1.0,-105.7725453,7.04886216,0.3815001084589785,-0.0263178758382968,2.829700564127003,8,14,-105.09402,2.9249363,2.4086464279998663,0.029999384456868085
26807,6,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O22,0,+,1.0,-113.801012,O22,0,+,1.0,-113.801012,7.20582299,0.2349054863287965,-0.0344754001826771,2.830090805282777,8,14,-111.87282,2.9251356,2.5170388295390747,0.029309955622823028
