Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
101438,6,-0.345691566957,-0.347785341838,-0.350330122807,-0.256132550762,2.679646436937,0.763973708731,0.016749781312,-1.083880885652,0.871310459699,0.527116327863,-0.845292053065,-0.762377818585,-0.539658046476,-0.646235849097,0.941840691418,-1.85539092656,-0.451518417854,O15,1/2,-,1.0,-84.93138925,O15,1/2,-,1.0,-84.93138925,-4.53709364,7.807022814311502,-1.52254538079485,1.5656211813579464,8,7,-88.428505,2.139136,3.134393048689719,0.036815266393418866
106221,6,-0.352663239495,-0.355162959194,-0.348264500682,-0.259302611365,2.759575241079,1.347267636965,-0.114741587266,-1.140547184878,0.893588710163,0.561757677073,-0.956917493819,-0.739600665072,-0.709698335604,-0.401885347282,0.815700041631,3.370416628036,0.906068099615,O15,1/2,-,1.0,-90.31516819,O15,1/2,-,1.0,-90.31516819,-4.61376577,8.11411513511465,-1.73497240207114,1.5713570100532566,8,7,-92.5105,2.1379921,3.141079514972573,0.03578700927526115
106837,6,-0.349791797345,-0.352890148802,-0.350278429639,-0.225246012017,2.798820526407,0.681149773977,0.003097411181,-1.109349355336,0.714192344277,0.173346190356,-0.795831074597,-0.729051027187,-0.533421015128,-0.580416720239,0.922138904466,-0.32154117578,0.348036456561,O15,1/2,-,1.0,-80.61556085999999,O15,1/2,-,1.0,-80.61556085999999,-4.77583992,8.68412582663477,-2.133004017326836,1.574505566617004,8,7,-84.599144,2.172216,3.2727620957422223,0.03669385424941924
110708,6,-0.32315111125,-0.327912283166,-0.324192143014,-0.222125769542,2.428801018011,0.566120603395,0.140912239239,-0.99288028987,0.669857966737,0.224258059668,-0.704186208253,-0.731538195671,-0.124349305706,-1.094849712549,1.21061424696,-0.107020102011,0.291957301569,O15,1/2,-,1.0,-94.78947805,O15,1/2,-,1.0,-94.78947805,-4.52843181,7.829928349399418,-1.5966889485042974,1.5519643942098416,8,7,-96.10261,2.1430547,3.1624806414303444,0.03607217143092069
111559,6,-0.320692553119,-0.32472978029,-0.32363714439,-0.248883534507,2.247355347831,0.846411884506,0.135740714708,-1.136259171004,0.776926722274,0.576037140933,-0.733530858353,-0.720735040668,-0.301785509217,-0.877404548662,1.087873582116,1.292013727239,0.149012395744,O15,1/2,-,1.0,-92.08921384,O15,1/2,-,1.0,-92.08921384,-4.42234095,7.530524557066456,-1.379929296951731,1.5594999840060035,8,7,-94.46824,2.1281686,3.1165577688341584,0.03659832542703172
115334,6,-0.314459718118,-0.322008018996,-0.318849900355,-0.235712472128,2.206310837002,0.570402970179,0.030270608922,-0.999603285829,0.684120081061,0.430061284653,-0.784937995771,-0.738350000695,-0.319915985553,-0.852184241189,1.123800064402,-1.742027762251,-0.579280394552,O15,1/2,-,1.0,-77.85457242999999,O15,1/2,-,1.0,-77.85457242999999,-4.63637762,8.005303212112839,-1.6106836028274378,1.569085045268548,8,7,-80.935646,2.154947,3.247696133598069,0.040011488040677445
115630,6,-0.336400938314,-0.3413671151,-0.34169506553,-0.240452256666,2.573469271807,1.102381073646,-0.012445397357,-1.082477301595,0.789748133204,0.351808294433,-0.775835759508,-0.728845352456,-0.548064879074,-0.555261428981,0.927026943804,-0.253861221587,0.026370795698,O15,1/2,-,1.0,-70.6021666,O15,1/2,-,1.0,-70.6021666,-5.16294242,9.115282791651108,-2.100346413546871,1.5986806585757634,8,7,-76.42021,2.2090712,2.9961384437684635,0.03698089049916171
117582,6,-0.353716786856,-0.349686323284,-0.349329851633,-0.268337094989,2.607935340147,1.197475849717,-0.011620677981,-1.038516679301,1.043159019598,0.540514077445,-0.8158587235,-0.758431020238,-0.62021141848,-0.532521907971,0.871919281578,1.715664028817,0.214316293197,O15,1/2,-,1.0,-84.16669621,O15,1/2,-,1.0,-84.16669621,-4.93119492,8.185201111531423,-1.3956359836800678,1.6006736387694265,8,7,-87.283615,2.1932094,3.0547455805280337,0.03489703323017625
124136,6,-0.35040631181,-0.348514799357,-0.34731031056,-0.255868516099,2.715212037231,0.355634322176,0.019025117699,-1.18752550881,0.915984631512,0.491155147729,-0.825823968259,-0.731164748682,-0.545204801116,-0.538088804248,0.967016640173,1.798929706132,0.411051412819,O15,1/2,-,1.0,-99.40952024,O15,1/2,-,1.0,-99.40952024,-4.30294562,7.239208283543671,-1.274903316677349,1.5379028697763464,8,7,-100.97278,2.1017542,3.04951819542929,0.03619356691630624
125572,6,-0.342765738334,-0.339420391766,-0.343696172232,-0.262347506259,2.505261944638,0.690504696138,-0.044716333537,-0.980225978736,0.948552203557,0.59026275927,-0.768546262715,-0.725024230251,-0.465971177083,-0.672454810809,1.009032397084,-1.635968486763,-0.513189468636,O15,1/2,-,1.0,-88.69330166,O15,1/2,-,1.0,-88.69330166,-4.4814997,7.631551019292469,-1.3876127128345388,1.5704217575090873,8,7,-89.17424,2.16536,3.1170090426002335,0.03902756365921496
