Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
3772,6,-0.318321717464,-0.324232720555,-0.323173810537,-0.241144983307,2.223150839042,0.483495417341,-0.032536234121,-1.095733613593,0.883608052288,0.232495818763,-0.872389636749,-0.743915446073,-0.500105210151,-0.651971735281,0.949867846418,-1.658594602415,-0.415280755698,O24,0,+,1.0,-108.9580664,O24,0,+,1.0,-108.9580664,7.21322519,0.5125271282288127,-0.0779427680836354,2.867441444937486,8,16,-104.6103,2.7773728,2.221187568887085,0.026540362049431315
5287,6,-0.355975966789,-0.357231173798,-0.356216176467,-0.242183388595,2.779207512741,0.429880719176,-0.125734894987,-1.369509152273,0.905655842577,0.20654970276,-0.868544396381,-0.741224902628,-0.820088817984,-0.221434314263,0.757740279093,3.187886167978,0.719712036447,O24,0,+,1.0,-101.6472284,O24,0,+,1.0,-101.6472284,7.69144941,0.7773432898304106,-0.0622600080483488,2.9968222472782835,8,16,-96.397446,2.9215167,2.034231310792068,0.02527347099041526
7078,6,-0.333445465249,-0.336911362318,-0.337506725737,-0.246097980776,2.527352816945,0.782434660464,-0.004327679098,-1.154339578327,0.766172475443,0.532908962362,-0.862660276905,-0.738147309369,-0.391065451842,-0.756990368257,0.999605791972,-0.564167469489,-0.18045180328,O24,0,+,1.0,-140.73653,O24,0,+,1.0,-140.73653,6.7153537,0.3868332185932313,-0.0728007462941385,2.7574983340519164,8,16,-136.22984,2.6593812,2.2390492866911584,0.02412861351873432
15412,6,-0.336678037786,-0.337633529024,-0.337496673934,-0.250521781007,2.487066264973,1.480662155906,-0.000377765293,-1.111432020387,0.816046597305,0.522983321575,-0.851961796265,-0.754939462783,-0.465960461307,-0.696210370241,0.9702425976,-0.082520950317,0.022949233772,O24,0,+,1.0,-122.2262161,O24,0,+,1.0,-122.2262161,7.13444964,0.4346064087805837,-0.0702854785887348,2.841334450604477,8,16,-118.6618,2.7442043,2.1594648964265746,0.025217603005081374
17355,6,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O24,0,+,1.0,-107.8006609,O24,0,+,1.0,-107.8006609,7.95426871,0.7866871875339305,-0.0612994427504347,3.04204985902327,8,16,-103.1374,2.9465528,2.1465922934279784,0.027605777616578408
17862,6,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O24,0,+,1.0,-106.5461974,O24,0,+,1.0,-106.5461974,7.66436061,0.5872600885392749,-0.074467484426568,2.9583042615851243,8,16,-101.01559,2.8779147,2.0294642330312875,0.026472270876833747
18060,6,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O24,0,+,1.0,-111.3873879,O24,0,+,1.0,-111.3873879,7.47232395,0.4879195059610433,-0.0680218863144323,2.909747834374417,8,16,-106.3784,2.8067029,2.143459459506263,0.025691374889070015
23778,6,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O24,0,+,1.0,-112.4422667,O24,0,+,1.0,-112.4422667,7.76514018,0.6395956604830482,-0.0662847024867464,2.9854416805552075,8,16,-107.63864,2.888503,2.0254353591242014,0.026928241147071392
25266,6,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O24,0,+,1.0,-108.305011,O24,0,+,1.0,-108.305011,7.08722538,0.5731281722404791,-0.0637258148720506,2.858502864677317,8,16,-104.07138,2.7616565,1.9449956676595843,0.026695143555924204
26807,6,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O24,0,+,1.0,-116.9639158,O24,0,+,1.0,-116.9639158,7.24575526,0.4965262717259913,-0.0730587144785163,2.8711728800696545,8,16,-112.150635,2.7671297,2.1165513851443376,0.026386210649563768
29451,6,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O24,0,+,1.0,-140.643391,O24,0,+,1.0,-140.643391,6.93210093,0.5282695847127794,-0.0661155079874134,2.8228825509973605,8,16,-136.75284,2.720902,2.101178999087292,0.02705086077763148
29954,6,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O24,0,+,1.0,-95.8774789,O24,0,+,1.0,-95.8774789,7.75072648,0.7003464346334769,-0.0627102685365828,2.9937891602611053,8,16,-92.39236,2.8975623,2.031910906364349,0.02557583404377997
33257,6,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O24,0,+,1.0,-120.5328103,O24,0,+,1.0,-120.5328103,7.28939465,0.7482814466355892,-0.0568324061916208,2.924936679732395,8,16,-115.02939,2.8281085,2.1331292979800827,0.025476092130693937
33709,6,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O24,0,+,1.0,-96.4675455,O24,0,+,1.0,-96.4675455,7.7634811,0.7098485253848348,-0.0617669919200841,2.9976613423575302,8,16,-89.473404,2.904697,1.9889201833528323,0.02568847111098538
36320,6,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O24,0,+,1.0,-94.0456974,O24,0,+,1.0,-94.0456974,7.63855871,0.7311354248576958,-0.0626595945422236,2.980175402608959,8,16,-89.91942,2.8944485,2.13528610739024,0.02723160223645457
36443,6,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O24,0,+,1.0,-136.660072,O24,0,+,1.0,-136.660072,6.83743962,0.4778905865848418,-0.0727172774080301,2.795894100136272,8,16,-132.42471,2.7146556,2.069623930399903,0.0256381088475282
45524,6,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O24,0,+,1.0,-129.33638249999998,O24,0,+,1.0,-129.33638249999998,7.44706858,0.5997542488484301,-0.0710676011017966,2.9240667088400416,8,16,-122.65946,2.8350601,2.0881530390904857,0.025634118906624356
50112,6,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O24,0,+,1.0,-102.9538885,O24,0,+,1.0,-102.9538885,7.72997412,0.766423800008915,-0.0618910111983571,3.0014859318028724,8,16,-98.83227,2.906237,2.0168136670773884,0.02582183560172661
52622,6,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O24,0,+,1.0,-104.0719228,O24,0,+,1.0,-104.0719228,7.5678061,0.6449882645182838,-0.0676362058922778,2.952891641870051,8,16,-100.26037,2.8611186,2.0746539972827884,0.026298081645646235
53159,6,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O24,0,+,1.0,-113.429079,O24,0,+,1.0,-113.429079,7.39767023,0.5370350998689797,-0.0694326608488422,2.9051133470176573,8,16,-107.37471,2.814896,2.0351665965182884,0.025442264658227003
55374,6,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O24,0,+,1.0,-111.7573619,O24,0,+,1.0,-111.7573619,7.38312802,0.582251876969011,-0.0683984030035094,2.910565646736988,8,16,-107.21815,2.8347666,1.9892672095504513,0.026990322071857975
59626,6,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O24,0,+,1.0,-125.3679595,O24,0,+,1.0,-125.3679595,7.51602328,0.5585275572234318,-0.0677045983746974,2.929378283671935,8,16,-119.85766,2.8320248,2.055851021574539,0.026463438368228828
62707,6,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,O24,0,+,1.0,-116.0305519,O24,0,+,1.0,-116.0305519,7.18031765,0.6566668394709441,-0.0573059318929888,2.890344174588548,8,16,-111.05957,2.8036308,2.1462847262632785,0.027906783517211608
63302,6,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,O24,0,+,1.0,-105.842365,O24,0,+,1.0,-105.842365,7.43867252,0.6917050623498229,-0.0660330651014682,2.9391759741887444,8,16,-100.57643,2.8483346,2.061859885765891,0.026582079073735165
67939,6,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,O24,0,+,1.0,-108.9315616,O24,0,+,1.0,-108.9315616,7.35105191,0.5710445598480258,-0.0690272090053758,2.903012254683512,8,16,-103.32544,2.8157392,2.0467001519024692,0.02656655774095351
68107,6,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,O24,0,+,1.0,-108.1171569,O24,0,+,1.0,-108.1171569,7.28879642,0.4638522266154385,-0.0752455066076826,2.872597088003773,8,16,-102.62266,2.7892356,2.140571698172786,0.025669966685998424
69009,6,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,O24,0,+,1.0,-113.9333327,O24,0,+,1.0,-113.9333327,7.57501501,0.5648940564190966,-0.0675265930533529,2.940543038856215,8,16,-110.08213,2.847989,2.085833061246906,0.02569369923343973
70581,6,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,O24,0,+,1.0,-137.125568,O24,0,+,1.0,-137.125568,7.03012357,0.5523995134715914,-0.0737072026004246,2.843101611070411,8,16,-132.3844,2.7401435,2.188840333452334,0.024299665435815222
70900,6,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,O24,0,+,1.0,-113.9884016,O24,0,+,1.0,-113.9884016,7.74233296,0.6558022392166926,-0.0646532963520039,2.984609319972161,8,16,-109.79816,2.8847,2.061971224226344,0.026903951197615357
72276,6,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,O24,0,+,1.0,-117.1078012,O24,0,+,1.0,-117.1078012,7.25052943,0.5407691584452632,-0.0665687154281285,2.880822931562635,8,16,-111.40702,2.7903113,2.1355584813634176,0.025352282788323757
72297,6,-0.351446515105,-0.351211027573,-0.350561935837,-0.241283665105,2.689017020586,0.539734276742,-0.136156047102,-1.12530623213,0.916464446262,0.195300318676,-0.824429308132,-0.702473530638,-0.648584091352,-0.419626625236,0.885599272694,-1.947340193413,-0.145735527358,O24,0,+,1.0,-103.3386765,O24,0,+,1.0,-103.3386765,7.25375462,0.6177787785463216,-0.0631759977137489,2.8953010708443725,8,16,-98.649315,2.8108501,2.083279955170998,0.02434199273821425
72468,6,-0.333385736559,-0.336707072072,-0.331826865235,-0.246599089748,2.498040801875,0.614182696392,0.054890222855,-1.102561991366,0.743749433332,0.56372826728,-0.718259971294,-0.724977376792,-0.36625386755,-0.793133538727,1.029977370424,1.554155846585,0.321758294428,O24,0,+,1.0,-120.7310752,O24,0,+,1.0,-120.7310752,7.1496959,0.6757679684292084,-0.0600394328443044,2.8878773044547623,8,16,-115.4557,2.7937145,2.1444401764433576,0.02570602376652427
73755,6,-0.340527431985,-0.337887885183,-0.336939733691,-0.269067311981,2.423956987449,1.23649404107,-0.005611703724,-1.079451322602,1.011544562618,0.612522435378,-0.872823997473,-0.74409202703,-0.580975281641,-0.57373016888,0.89749620159,0.562005368217,-0.120067773172,O24,0,+,1.0,-112.2546987,O24,0,+,1.0,-112.2546987,7.46434379,0.5980956536169098,-0.0656924926323173,2.927653982454995,8,16,-106.487015,2.8250985,2.2027990196705227,0.025600604284300076
74103,6,-0.351168868841,-0.34903513724,-0.350345841539,-0.241151648002,2.695055345593,1.039566806328,-0.057760036804,-1.089572582182,0.916983236389,0.201887922741,-0.912522279009,-0.724324902266,-0.578142817379,-0.521941446818,0.915108988454,-1.257315629342,-0.001399413537,O24,0,+,1.0,-115.4071064,O24,0,+,1.0,-115.4071064,7.24656579,0.4349681503293722,-0.0728053483798723,2.8606187236242264,8,16,-109.432945,2.7636428,2.140007540648076,0.026338058165635326
74800,6,-0.330286815443,-0.336825308133,-0.333542574196,-0.242035061351,2.431602053587,1.145619131869,0.068213046453,-1.126813653016,0.818777746199,0.344945521739,-0.761162140431,-0.732619817854,-0.46241098313,-0.685051576986,0.964101641886,-1.990120911914,-0.319858249852,O24,0,+,1.0,-99.2910235,O24,0,+,1.0,-99.2910235,7.51921812,0.5933188279085155,-0.0686463455644832,2.9356943799285427,8,16,-94.163734,2.8441503,2.0280978840319337,0.02664842974201797
