Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
240441,8,-0.334960333933,-0.331931857481,-0.334968433097,-0.233034636807,2.415730098823,0.659249716017,0.031493137465,-1.016245069012,0.705759509798,0.360278617642,-0.771245000282,-0.735995713167,-0.358914790514,-0.759767884193,1.061581355444,-1.233643247566,-0.402299470775,O20,0,+,1.0,-118.212173,O20,0,+,1.0,-118.212173,7.04612187,0.3067113017187111,0.0048808143826831,2.8265924495939267,8,12,-115.46671,2.8156476,2.075640734318696,0.024870913549710688
243078,8,-0.330197548773,-0.326292700354,-0.324907747295,-0.247285659006,2.286071897787,0.52695997709,0.042743892123,-1.196603035285,0.836817099715,0.439464042535,-0.790641728198,-0.690798564233,-0.381248306771,-0.724676921321,0.991190899828,2.436395036198,0.128466371017,O20,0,+,1.0,-127.978902,O20,0,+,1.0,-127.978902,6.96676446,0.3287522267520979,0.0045134725864799,2.816370190393759,8,12,-125.772934,2.8073275,2.0641715663071225,0.026476964234628832
243102,8,-0.35653139907,-0.350808671244,-0.355779416685,-0.25095379445,2.73921385649,0.608956415721,-0.116887366713,-1.323645711976,0.88747787978,0.419104474045,-0.907906045672,-0.725494903597,-0.658036221291,-0.377807477094,0.807770404134,-0.59121302358,-0.14729272104,O20,0,+,1.0,-138.058392,O20,0,+,1.0,-138.058392,6.33329196,0.2193252208699468,0.0030519668208095,2.680966250755641,8,12,-137.77818,2.6649091,2.127435553842427,0.024958965699070787
245035,8,-0.330513298589,-0.333409079417,-0.330031968835,-0.237495257352,2.348019942652,0.976158351805,0.086145822115,-1.090673208876,0.876600345057,0.196602102849,-0.827476169044,-0.744347586798,-0.452092353179,-0.705279623401,0.988872165963,-2.757112049218,-0.442615538139,O20,0,+,1.0,-118.453579,O20,0,+,1.0,-118.453579,6.91900687,0.227481964202963,0.0002266135340894,2.7890188844353587,8,12,-117.584465,2.798268,2.094314413695894,0.025344544871523544
246701,8,-0.335025275977,-0.3280900483,-0.332093748653,-0.237096083163,2.352907061473,0.682536432042,0.102079441941,-1.144526136818,0.743202727282,0.367977759814,-0.822657508592,-0.770448063094,-0.404802540793,-0.766234733644,1.03194399146,3.234373679791,0.540503384534,O20,0,+,1.0,-136.556152,O20,0,+,1.0,-136.556152,6.87627069,0.2811162959802818,0.0025247137575831,2.7913836335655957,8,12,-135.56114,2.7847888,2.016845168710779,0.025514623804691876
247210,8,-0.357048307886,-0.354150674916,-0.357851465556,-0.254856163006,2.785289957577,0.7960556106,-0.080008399863,-1.305441625419,0.88292172948,0.476945270746,-0.796159488289,-0.761309390889,-0.611109466802,-0.538366178079,0.867143978128,2.19794495321,0.44898783765,O20,0,+,1.0,-129.390262,O20,0,+,1.0,-129.390262,6.97165541,0.3179948960758176,0.006254777470739,2.8156377560947994,8,12,-129.12717,2.7990851,2.0892060857935673,0.025453359656675195
248068,8,-0.346362132032,-0.339681133027,-0.340098536791,-0.242353333071,2.558642557127,0.643647068681,0.082610463921,-1.125528625397,0.758595371051,0.469006172557,-0.766198617339,-0.732894201492,-0.403668236046,-0.69812034519,1.041487934425,-3.712494010871,-0.92315277714,O20,0,+,1.0,-119.444344,O20,0,+,1.0,-119.444344,6.67483086,0.3078813105844393,0.0054346997010807,2.7604452105204915,8,12,-117.49118,2.747999,2.0067049521864075,0.02584879610605647
249951,8,-0.338725715375,-0.341697939098,-0.335893291535,-0.265350907807,2.506751675781,0.721748962726,-0.092783655107,-0.994081566611,1.054403853118,0.480746115418,-0.803524705581,-0.760761059428,-0.625888229062,-0.459110232674,0.823962025892,-2.549723167315,-0.536644837396,O20,0,+,1.0,-107.9826962,O20,0,+,1.0,-107.9826962,7.15691286,0.3501157810520361,0.0056161857499059,2.853866800816384,8,12,-107.44669,2.844814,2.1541388520164175,0.025686929359185245
253626,8,-0.346364081445,-0.34647086152,-0.352509710511,-0.251730675971,2.66135712292,0.630460652372,0.043362459659,-0.95393516728,0.786061321529,0.596620298856,-0.886664769068,-0.763742194945,-0.489664915781,-0.682869123889,0.992643411397,0.516629153652,-0.090550043129,O20,0,+,1.0,-127.227361,O20,0,+,1.0,-127.227361,7.02453539,0.2498707350056744,0.010319940792368,2.813651889590829,8,12,-125.45888,2.805483,2.0248350390818235,0.025185696335286552
255607,8,-0.356549607579,-0.354545106005,-0.35148468491,-0.254115795148,2.719868404283,0.781029710526,-0.069684934819,-1.111759143115,0.887963609821,0.442907440176,-0.930596086933,-0.739624581217,-0.653210236667,-0.478210617212,0.927889516966,2.723059079081,0.60418796215,O20,0,+,1.0,-133.283268,O20,0,+,1.0,-133.283268,6.81737472,0.2460957446647597,0.0050945606056449,2.774973137756545,8,12,-132.37863,2.7689998,2.0833964820941313,0.026441765044089346
