Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch
17355,6,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O21,5/2,+,1,-101.3996278,O21,5/2,+,1,-101.3996278,7.88026013,0.428007521924266,-0.0181987260476887,2.984561075916621
17355,8,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O21,5/2,+,1,-122.285958,O21,5/2,+,1,-122.285958,7.52867964,0.4186252219714349,-0.024897889574528,2.9223180631815056
17862,4,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O21,5/2,+,1,-65.3552876,O21,5/2,+,1,-65.3552876,8.05595301,0.3429614722586206,-0.0197143913548287,2.999455947485109
17862,6,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O21,5/2,+,1,-99.7717432,O21,5/2,+,1,-99.7717432,7.61522142,0.2923759165884109,-0.0238971945955505,2.9156879174549633
17862,8,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O21,5/2,+,1,-121.217519,O21,5/2,+,1,-121.217519,7.27550421,0.3024794242065717,-0.0286729794953257,2.857769505175539
18060,4,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O21,5/2,+,1,-76.7506797,O21,5/2,+,1,-76.7506797,7.82275097,0.259758356478793,-0.0232977497599413,2.9456319299462472
18060,6,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O21,5/2,+,1,-105.2441377,O21,5/2,+,1,-105.2441377,7.42854833,0.2218569705665365,-0.0234180570617175,2.871327764903341
18060,8,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O21,5/2,+,1,-122.003798,O21,5/2,+,1,-122.003798,7.17560648,0.246404187122125,-0.0263615979615971,2.830756958687999
23778,4,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O21,5/2,+,1,-78.6324381,O21,5/2,+,1,-78.6324381,8.05264252,0.3525443338735216,-0.0196582231246828,3.0005107099873576
23778,6,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O21,5/2,+,1,-106.1045875,O21,5/2,+,1,-106.1045875,7.70434192,0.312097368364385,-0.0204984365531621,2.9348725256493204
23778,8,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O21,5/2,+,1,-120.842573,O21,5/2,+,1,-120.842573,7.45792696,0.3142769158493655,-0.024790216702406,2.892222250994373
25266,4,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O21,5/2,+,1,-76.9332139,O21,5/2,+,1,-76.9332139,7.45106428,0.3507108063951026,-0.0156696833685622,2.8989034639026077
25266,6,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O21,5/2,+,1,-102.7539588,O21,5/2,+,1,-102.7539588,7.03762915,0.309758915722385,-0.0201132276788354,2.818654063208813
25266,8,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O21,5/2,+,1,-116.3184682,O21,5/2,+,1,-116.3184682,6.82189239,0.3358154103443571,-0.0254252433143863,2.7838495733480233
26807,4,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O21,5/2,+,1,-79.510049,O21,5/2,+,1,-79.510049,7.60494128,0.2549285689306491,-0.0239491196758717,2.907482866545352
26807,6,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O21,5/2,+,1,-109.0290057,O21,5/2,+,1,-109.0290057,7.20395644,0.1972147223614093,-0.0235952272044424,2.8275628773127166
26807,8,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O21,5/2,+,1,-125.266252,O21,5/2,+,1,-125.266252,6.95473605,0.2060754456683994,-0.0326254989383478,2.78311370352166
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O21,5/2,+,1,-99.4383898,O21,5/2,+,1,-99.4383898,7.28383942,0.2965362459445669,-0.0163916613397371,2.8603356262167603
29451,6,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O21,5/2,+,1,-129.737716,O21,5/2,+,1,-129.737716,6.88350567,0.256085918582887,-0.0188043136318236,2.781784169368836
29451,8,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O21,5/2,+,1,-146.27651500000002,O21,5/2,+,1,-146.27651500000002,6.63941197,0.2617237962381564,-0.0214777980831898,2.7381004105319016
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O21,5/2,+,1,-70.53138270000001,O21,5/2,+,1,-70.53138270000001,8.00022396,0.4250596888680275,-0.0170016454354737,3.0042999007143996
29954,6,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O21,5/2,+,1,-92.7740434,O21,5/2,+,1,-92.7740434,7.67742241,0.3833636080955605,-0.0196678074973791,2.94255910740943
29954,8,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O21,5/2,+,1,-103.7003657,O21,5/2,+,1,-103.7003657,7.4969088,0.3944756126515452,-0.0262683436082996,2.9124992633549702
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O21,1/2,+,1,-85.6255257,O21,1/2,+,1,-85.6255257,7.58989387,0.5019570316890649,0.0092058075314857,2.9527262994088277
33257,6,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O21,5/2,+,1,-112.7907234,O21,5/2,+,1,-112.7907234,7.21615207,0.4101716601057809,-0.0145281930956474,2.86868113024263
33257,8,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O21,5/2,+,1,-126.523075,O21,5/2,+,1,-126.523075,6.98533108,0.4066398358188556,-0.0206602978836508,2.826454759576952
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O21,5/2,+,1,-71.71032009999999,O21,5/2,+,1,-71.71032009999999,7.96667641,0.4044341614755043,-0.017318971915581,2.995217436107089
33709,6,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O21,5/2,+,1,-91.9703262,O21,5/2,+,1,-91.9703262,7.68846056,0.3733259926955156,-0.0184703756589517,2.9429325624343763
33709,8,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O21,5/2,+,1,-101.7478598,O21,5/2,+,1,-101.7478598,7.54113142,0.3952286817518016,-0.0241291961578775,2.920576449195248
35448,10,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,O21,5/2,+,1,-113.224875,O21,5/2,+,1,-113.224875,7.13851614,0.4349145977517956,-0.086925000963434,2.8467598470521467
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O21,1/2,+,1,-59.7388109,O21,1/2,+,1,-59.7388109,8.01735983,0.5017524711866947,0.0055428740270496,3.023605639830324
36320,6,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O21,5/2,+,1,-90.7034589,O21,5/2,+,1,-90.7034589,7.56832,0.4100095501381215,-0.0203040841744585,2.9284059411160297
36320,8,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O21,5/2,+,1,-108.8058192,O21,5/2,+,1,-108.8058192,7.27115863,0.4185045825683587,-0.0282493162448751,2.877316420959551
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O21,5/2,+,1,-95.7107514,O21,5/2,+,1,-95.7107514,7.18826627,0.2718087032666489,-0.0168533524841828,2.839147321077662
36443,6,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O21,5/2,+,1,-124.29181,O21,5/2,+,1,-124.29181,6.79476814,0.2342096417791137,-0.0213862388623628,2.761363328668785
36443,8,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O21,5/2,+,1,-140.402748,O21,5/2,+,1,-140.402748,6.57297594,0.2550091733091986,-0.0239388238575405,2.7242580970700367
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O21,5/2,+,1,-83.89256809999999,O21,5/2,+,1,-83.89256809999999,7.82509294,0.3224565986259061,-0.0172661409268947,2.957671260924549
45524,6,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O21,5/2,+,1,-119.1914888,O21,5/2,+,1,-119.1914888,7.39735153,0.2818045066769686,-0.0216099996645164,2.8766442127959535
45524,8,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O21,5/2,+,1,-140.90975600000002,O21,5/2,+,1,-140.90975600000002,7.06858802,0.2858443133380603,-0.0253297953312425,2.8189782595839254
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O21,5/2,+,1,-72.8452178,O21,5/2,+,1,-72.8452178,7.99443961,0.4727543038235048,-0.010606730632592,3.0123285134910023
50112,6,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O21,5/2,+,1,-98.6201034,O21,5/2,+,1,-98.6201034,7.65068191,0.4311306992371932,-0.0181056788677417,2.9463948853419923
50112,8,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O21,5/2,+,1,-112.2845782,O21,5/2,+,1,-112.2845782,7.4192745,0.4254681063380841,-0.0246841163430134,2.9047537554834264
51798,10,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,O21,5/2,+,1,-140.407431,O21,5/2,+,1,-140.407431,6.85291165,0.4038349323992503,-0.0216541762015711,2.802254145540279
52622,4,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O21,5/2,+,1,-58.1459227,O21,5/2,+,1,-58.1459227,8.08765992,0.3893090434634286,-0.0125957162378142,3.0136206027344605
52622,6,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O21,5/2,+,1,-98.3105643,O21,5/2,+,1,-98.3105643,7.51334911,0.3154762167273954,-0.022407258896218,2.902404857670821
52622,8,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O21,5/2,+,1,-123.687772,O21,5/2,+,1,-123.687772,7.08577681,0.3234908029330003,-0.0286182669649563,2.8281062985623513
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O21,5/2,+,1,-83.050894,O21,5/2,+,1,-83.050894,7.67288592,0.2869305088175341,-0.0226129186415416,2.9248486114970103
53159,6,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O21,5/2,+,1,-106.5614048,O21,5/2,+,1,-106.5614048,7.34491021,0.24116503887227,-0.0219276788333182,2.8603642180741513
53159,8,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O21,5/2,+,1,-118.5255277,O21,5/2,+,1,-118.5255277,7.15472054,0.2700476531659239,-0.022341782470265,2.8319537956498615
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O21,5/2,+,1,-72.8494732,O21,5/2,+,1,-72.8494732,7.77109669,0.345017261523486,-0.0190214399315365,2.9520549455577463
55374,6,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O21,5/2,+,1,-105.967007,O21,5/2,+,1,-105.967007,7.33323642,0.2999590231345281,-0.0221259112377019,2.868554587574869
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O21,5/2,+,1,-125.368157,O21,5/2,+,1,-125.368157,7.02911851,0.3069216211245929,-0.0267180292493071,2.815467632894274
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O21,5/2,+,1,-88.6708373,O21,5/2,+,1,-88.6708373,7.80119287,0.2869810986906293,-0.0211138318847039,2.946963865880599
59626,6,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O21,5/2,+,1,-115.9368392,O21,5/2,+,1,-115.9368392,7.46849841,0.2473998713638439,-0.0193309121938596,2.883418675664355
59626,8,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O21,5/2,+,1,-130.513371,O21,5/2,+,1,-130.513371,7.23889321,0.2508568384869836,-0.0215591207222223,2.843541246010819
