Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch
3772,4,-0.318321717464,-0.324232720555,-0.323173810537,-0.241144983307,2.223150839042,0.483495417341,-0.032536234121,-1.095733613593,0.883608052288,0.232495818763,-0.872389636749,-0.743915446073,-0.500105210151,-0.651971735281,0.949867846418,-1.658594602415,-0.415280755698,O23,1/2,+,1,-69.1507264,O23,1/2,+,1,-69.1507264,7.69732435,0.4122446379714952,-0.0712277383866927,2.9371971570844204
3772,6,-0.318321717464,-0.324232720555,-0.323173810537,-0.241144983307,2.223150839042,0.483495417341,-0.032536234121,-1.095733613593,0.883608052288,0.232495818763,-0.872389636749,-0.743915446073,-0.500105210151,-0.651971735281,0.949867846418,-1.658594602415,-0.415280755698,O23,1/2,+,1,-106.4682919,O23,1/2,+,1,-106.4682919,7.19195014,0.3738716090847024,-0.060703179604332,2.844978815295532
3772,8,-0.318321717464,-0.324232720555,-0.323173810537,-0.241144983307,2.223150839042,0.483495417341,-0.032536234121,-1.095733613593,0.883608052288,0.232495818763,-0.872389636749,-0.743915446073,-0.500105210151,-0.651971735281,0.949867846418,-1.658594602415,-0.415280755698,O23,1/2,+,1,-129.4242508,O23,1/2,+,1,-129.4242508,6.85646373,0.4116714979927965,-0.0647203559256241,2.7914513719689213
5287,4,-0.355975966789,-0.357231173798,-0.356216176467,-0.242183388595,2.779207512741,0.429880719176,-0.125734894987,-1.369509152273,0.905655842577,0.20654970276,-0.868544396381,-0.741224902628,-0.820088817984,-0.221434314263,0.757740279093,3.187886167978,0.719712036447,O23,1/2,+,1,-62.2674701,O23,1/2,+,1,-62.2674701,8.12950619,0.6555354731867403,-0.048177735304024,3.053792693992622
5287,6,-0.355975966789,-0.357231173798,-0.356216176467,-0.242183388595,2.779207512741,0.429880719176,-0.125734894987,-1.369509152273,0.905655842577,0.20654970276,-0.868544396381,-0.741224902628,-0.820088817984,-0.221434314263,0.757740279093,3.187886167978,0.719712036447,O23,1/2,+,1,-99.7742457,O23,1/2,+,1,-99.7742457,7.66034052,0.6410141617975533,-0.0503778743846506,2.97317384244731
5287,8,-0.355975966789,-0.357231173798,-0.356216176467,-0.242183388595,2.779207512741,0.429880719176,-0.125734894987,-1.369509152273,0.905655842577,0.20654970276,-0.868544396381,-0.741224902628,-0.820088817984,-0.221434314263,0.757740279093,3.187886167978,0.719712036447,O23,1/2,+,1,-123.257048,O23,1/2,+,1,-123.257048,7.31283656,0.6425907968749095,-0.05848898700664,2.913026649357721
7078,4,-0.333445465249,-0.336911362318,-0.337506725737,-0.246097980776,2.527352816945,0.782434660464,-0.004327679098,-1.154339578327,0.766172475443,0.532908962362,-0.862660276905,-0.738147309369,-0.391065451842,-0.756990368257,0.999605791972,-0.564167469489,-0.18045180328,O23,1/2,+,1,-106.8308286,O23,1/2,+,1,-106.8308286,7.12426891,0.3045991873752376,-0.0725564335937551,2.818704942660988
7078,6,-0.333445465249,-0.336911362318,-0.337506725737,-0.246097980776,2.527352816945,0.782434660464,-0.004327679098,-1.154339578327,0.766172475443,0.532908962362,-0.862660276905,-0.738147309369,-0.391065451842,-0.756990368257,0.999605791972,-0.564167469489,-0.18045180328,O23,1/2,+,1,-136.991779,O23,1/2,+,1,-136.991779,6.69738599,0.2796434716114747,-0.0548322073970706,2.7406172925482326
7078,8,-0.333445465249,-0.336911362318,-0.337506725737,-0.246097980776,2.527352816945,0.782434660464,-0.004327679098,-1.154339578327,0.766172475443,0.532908962362,-0.862660276905,-0.738147309369,-0.391065451842,-0.756990368257,0.999605791972,-0.564167469489,-0.18045180328,O23,1/2,+,1,-152.12021,O23,1/2,+,1,-152.12021,6.48690826,0.3130518670185188,-0.0554059670517578,2.708014041685671
15412,4,-0.336678037786,-0.337633529024,-0.337496673934,-0.250521781007,2.487066264973,1.480662155906,-0.000377765293,-1.111432020387,0.816046597305,0.522983321575,-0.851961796265,-0.754939462783,-0.465960461307,-0.696210370241,0.9702425976,-0.082520950317,0.022949233772,O23,1/2,+,1,-91.1549543,O23,1/2,+,1,-91.1549543,7.52234645,0.3403553575843991,-0.0761205425372676,2.8940226597328382
15412,6,-0.336678037786,-0.337633529024,-0.337496673934,-0.250521781007,2.487066264973,1.480662155906,-0.000377765293,-1.111432020387,0.816046597305,0.522983321575,-0.851961796265,-0.754939462783,-0.465960461307,-0.696210370241,0.9702425976,-0.082520950317,0.022949233772,O23,1/2,+,1,-120.139164,O23,1/2,+,1,-120.139164,7.11238939,0.3089691847625706,-0.0557479217105405,2.820353974779058
15412,8,-0.336678037786,-0.337633529024,-0.337496673934,-0.250521781007,2.487066264973,1.480662155906,-0.000377765293,-1.111432020387,0.816046597305,0.522983321575,-0.851961796265,-0.754939462783,-0.465960461307,-0.696210370241,0.9702425976,-0.082520950317,0.022949233772,O23,1/2,+,1,-134.91443600000002,O23,1/2,+,1,-134.91443600000002,6.49506206,1.5653813165230726,-0.8947654895551763,2.7846837840171186
17355,4,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O23,1/2,+,1,-68.9678691,O23,1/2,+,1,-68.9678691,8.36588064,0.6462007389323371,-0.0474507442522905,3.090860159353711
17355,6,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O23,1/2,+,1,-105.7516044,O23,1/2,+,1,-105.7516044,7.91926968,0.6288540453033862,-0.0497387920601653,3.0144934604744495
17355,8,-0.336561153286,-0.33070418896,-0.335932473018,-0.224544672229,2.398932671841,0.773157523453,0.058309291234,-1.034842942211,0.655914815072,0.246053008514,-0.726935994258,-0.744303890167,-0.342739287553,-0.847046591711,1.032626946939,3.438269510077,0.624358198542,O23,1/2,+,1,-128.438206,O23,1/2,+,1,-128.438206,7.56794746,0.6195244016106372,-0.0575223216113422,2.9527504855641453
17862,4,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O23,1/2,+,1,-67.0411364,O23,1/2,+,1,-67.0411364,8.09331399,0.475622784019354,-0.0671966953828761,3.0150499114668863
17862,6,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O23,1/2,+,1,-104.5345753,O23,1/2,+,1,-104.5345753,7.63803253,0.4562427651509721,-0.058199615675056,2.9368114630455793
17862,8,-0.339407331906,-0.346224882003,-0.344764017923,-0.235294677209,2.622145616686,0.926474485368,-0.034361135771,-1.278659916215,0.797885795311,0.242501864652,-0.893021379595,-0.774986637344,-0.633464644149,-0.470639849557,0.86827824714,2.695208283526,0.609130728323,O23,1/2,+,1,-127.828729,O23,1/2,+,1,-127.828729,7.29999138,0.4734401944710664,-0.0639828377195646,2.8806656568840996
18060,4,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O23,1/2,+,1,-78.6987707,O23,1/2,+,1,-78.6987707,7.854613,0.3745730055957296,-0.0694547477380147,2.9577892331702262
18060,6,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O23,1/2,+,1,-109.5417073,O23,1/2,+,1,-109.5417073,7.44814443,0.3648926756880394,-0.0549392415562883,2.8890973943658858
18060,8,-0.340280973313,-0.340546121747,-0.341688787882,-0.237628162514,2.577477992714,1.145271295162,0.083405575355,-0.888401597679,0.806921994071,0.284284851188,-0.836000012719,-0.765847644927,-0.403501795356,-0.789390242156,0.956625533854,-2.363699016063,-0.239097286356,O23,1/2,+,1,-127.7756343,O23,1/2,+,1,-127.7756343,7.19574273,0.3995592462819019,-0.059134232795786,2.850430429511676
23778,4,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O23,1/2,+,1,-80.5850911,O23,1/2,+,1,-80.5850911,8.09289351,0.5121201087444814,-0.0638718418237749,3.0215770165462783
23778,6,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O23,1/2,+,1,-110.6334272,O23,1/2,+,1,-110.6334272,7.73242202,0.4928720789487678,-0.05219660404305,2.960047868684849
23778,8,-0.328657229577,-0.327255432275,-0.329000960225,-0.240573665232,2.343591832867,1.491773843029,0.02982155246,-1.063158302609,0.699066698757,0.499009200744,-0.753879185394,-0.727061343852,-0.305586469849,-0.875137485332,1.099406253431,3.884709223548,0.661740777372,O23,1/2,+,1,-126.8288948,O23,1/2,+,1,-126.8288948,7.48413415,0.4928785144079186,-0.0574672688712383,2.91690440116516
25266,4,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O23,1/2,+,1,-78.4699334,O23,1/2,+,1,-78.4699334,7.49196922,0.4658121270855737,-0.0632440188121213,2.9126144987405134
25266,6,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O23,1/2,+,1,-106.4453803,O23,1/2,+,1,-106.4453803,7.06429023,0.4583325339476126,-0.0510514570530371,2.839076821238653
25266,8,-0.332689246953,-0.336354729443,-0.330625456731,-0.24309331515,2.466148750615,0.507794425644,0.054546135869,-0.922750918393,0.79674015176,0.393773329001,-0.773535763886,-0.714947074889,-0.388579918714,-0.772542337833,1.014043464681,-3.661816657592,-0.67160979479,O23,1/2,+,1,-121.2010463,O23,1/2,+,1,-121.2010463,6.85210899,0.4981002126382616,-0.0568536690328853,2.807515168900317
26807,4,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O23,1/2,+,1,-82.376384,O23,1/2,+,1,-82.376384,7.63809794,0.3799208619424569,-0.0744841682297596,2.9210136123805888
26807,6,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O23,1/2,+,1,-114.6541392,O23,1/2,+,1,-114.6541392,7.22247569,0.3494519017766502,-0.0572541283768536,2.8466575757192496
26807,8,-0.325228004936,-0.319450891558,-0.322259700062,-0.239838951132,2.167160299447,1.357264654054,0.027412083331,-1.139211537494,0.726749089118,0.441689379722,-0.823430354623,-0.741993389945,-0.34562678068,-0.826568978678,1.126005359662,0.397787740932,-0.189475021575,O23,1/2,+,1,-132.5535164,O23,1/2,+,1,-132.5535164,6.2950396,2.4211621330475603,-1.426938849450457,2.806786200193578
29451,4,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O23,1/2,+,1,-104.2224316,O23,1/2,+,1,-104.2224316,7.32636278,0.4197560066321245,-0.0632022839554651,2.876056743646874
29451,6,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O23,1/2,+,1,-137.455221,O23,1/2,+,1,-137.455221,6.90769732,0.4105755286946244,-0.0502104152340638,2.803007014522183
29451,8,-0.331056927,-0.337961082198,-0.332460168577,-0.258502156255,2.453895716358,0.467355808233,-0.025697490676,-1.02929826274,0.953856369543,0.466616626347,-0.867184494074,-0.708004970964,-0.449185100476,-0.703489464765,0.97091337316,1.661469582368,0.337769901169,O23,1/2,+,1,-155.563774,O23,1/2,+,1,-155.563774,6.66349038,0.4231455913449065,-0.0532807453499006,2.7608225433727185
29954,4,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O23,1/2,+,1,-70.4888631,O23,1/2,+,1,-70.4888631,8.04805558,0.5774982262444016,-0.0624410290766896,3.0252105161736615
29954,6,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O23,1/2,+,1,-94.8185252,O23,1/2,+,1,-94.8185252,7.71670844,0.5602976976343615,-0.0511862535774615,2.9689401769077297
29954,8,-0.335677110115,-0.341073627582,-0.335592188906,-0.264061906705,2.49767386622,1.167204926943,-0.033640253404,-1.058573037679,1.01329282954,0.513801251147,-0.793434863745,-0.753493034085,-0.604149137018,-0.498427487142,0.901251478829,-1.030653986112,-0.244293866315,O23,1/2,+,1,-106.9024697,O23,1/2,+,1,-106.9024697,7.53591082,0.5745819083724681,-0.0590373117972423,2.939428738135222
33257,4,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O23,1/2,+,1,-88.1688618,O23,1/2,+,1,-88.1688618,7.64404269,0.6154283990513165,-0.0498975080827536,2.9662028708381634
33257,6,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O23,1/2,+,1,-118.0843342,O23,1/2,+,1,-118.0843342,7.25606028,0.6008669924700627,-0.0447650832532736,2.8984389038268152
33257,8,-0.329580945769,-0.330441996558,-0.326005129558,-0.261855589043,2.296427833206,0.399278279442,-0.02623640496,-1.088716725379,0.968170463593,0.559501759135,-0.803561458825,-0.721742622984,-0.509738036278,-0.584720954491,0.952593765503,3.089199361039,0.345373176524,O23,1/2,+,1,-133.17283,O23,1/2,+,1,-133.17283,7.02600185,0.5982960703621242,-0.0519268703449339,2.8567738692478253
33709,4,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O23,1/2,+,1,-72.6097413,O23,1/2,+,1,-72.6097413,8.01570036,0.5524633541955477,-0.0650987543155684,3.0152696147906872
33709,6,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O23,1/2,+,1,-94.8245149,O23,1/2,+,1,-94.8245149,7.7286524,0.5512316715870053,-0.0509003223428134,2.969472956476316
33709,8,-0.341313693701,-0.337269503798,-0.34070730962,-0.256635292937,2.431953887899,1.315460482594,0.004242914608,-1.110028389651,0.874395375721,0.565749177855,-0.773214789946,-0.748169427487,-0.524849057942,-0.605154046216,0.902689042266,-3.235292949651,-1.044531926109,O23,1/2,+,1,-105.6642111,O23,1/2,+,1,-105.6642111,7.58263371,0.5798585062988701,-0.0581225973040409,2.948415762574001
35448,10,-0.332339689324,-0.331583912749,-0.329070582234,-0.24243501632,2.350940197441,0.875951280977,0.028018787729,-0.91689763857,0.77291849655,0.382881408332,-0.834049275696,-0.781724309498,-0.503847908082,-0.698184205455,0.912055774182,-1.004371806017,-0.273817850095,O23,1/2,+,1,-117.3866062,O23,1/2,+,1,-117.3866062,7.20521085,0.5077414150215462,-0.0626524584087363,2.870380758124749
36320,4,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O23,1/2,+,1,-59.1312934,O23,1/2,+,1,-59.1312934,8.06682812,0.6167115864841277,-0.0547723900616389,3.03604235912849
36320,6,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O23,1/2,+,1,-92.8857533,O23,1/2,+,1,-92.8857533,7.6073232,0.5883502438281234,-0.0517380302597001,2.955117815514032
36320,8,-0.342805188193,-0.343707503003,-0.340450537682,-0.250463530921,2.507639061379,0.70295904124,-0.11472863639,-1.211032813117,0.96184472345,0.275545721932,-0.859932691501,-0.720309450171,-0.752804407052,-0.295841874336,0.814829812842,1.185201659694,0.259052527934,O23,1/2,+,1,-112.5584717,O23,1/2,+,1,-112.5584717,7.31290157,0.6039624780169888,-0.0607872730353306,2.9060045879147642
36443,4,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O23,1/2,+,1,-101.5039093,O23,1/2,+,1,-101.5039093,7.23139085,0.3663471433875123,-0.0671916621950121,2.8494441951356935
36443,6,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O23,1/2,+,1,-132.683048,O23,1/2,+,1,-132.683048,6.81849277,0.3670300696932155,-0.0556970138253943,2.7782389594611585
36443,8,-0.336729080043,-0.33479567283,-0.34230921877,-0.237849038951,2.533985957988,0.450568799377,0.102871771236,-1.104687657012,0.772376377023,0.346414274848,-0.803804269262,-0.751358727722,-0.340744369796,-0.82523285944,1.001984680705,-2.702964180828,-0.572961468818,O23,1/2,+,1,-150.22363099999998,O23,1/2,+,1,-150.22363099999998,6.59923347,0.4036603536738838,-0.0576389654970739,2.7448207133029308
45524,4,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O23,1/2,+,1,-87.8223277,O23,1/2,+,1,-87.8223277,7.86172656,0.4686974886792773,-0.0631312719572743,2.9759164414885717
45524,6,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O23,1/2,+,1,-126.4205047,O23,1/2,+,1,-126.4205047,7.4198372,0.4589833833328134,-0.0547064485847493,2.9004999611701536
45524,8,-0.316753204598,-0.32204664039,-0.322455538326,-0.229156657252,2.257661055295,0.725889831851,0.118864748533,-0.966582908901,0.67940042876,0.293940520576,-0.747604905537,-0.768418183736,-0.181206319794,-1.109814905722,1.149324282819,2.171562507451,0.472221728204,O23,1/2,+,1,-150.122123,O23,1/2,+,1,-150.122123,7.09144355,0.4667422241503831,-0.0594347177016523,2.8438595159481297
50112,4,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O23,1/2,+,1,-73.3606418,O23,1/2,+,1,-73.3606418,8.04735701,0.641482663359618,-0.0527687961583264,3.037244930393545
50112,6,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O23,1/2,+,1,-101.5718764,O23,1/2,+,1,-101.5718764,7.69407091,0.6232304423398104,-0.0492473817343584,2.9760443310887443
50112,8,-0.32699609948,-0.330505305307,-0.321415045848,-0.255717315589,2.325998356899,0.788083631659,-0.001040754904,-1.054232083627,0.95304951497,0.456360876497,-0.743981194677,-0.749229614374,-0.452795425315,-0.675298646903,1.004191777252,2.378690276987,0.367794660675,O23,1/2,+,1,-116.5455929,O23,1/2,+,1,-116.5455929,7.46199128,0.6167460213142875,-0.056975788059969,2.9343734260067036
51798,10,-0.354660613927,-0.351224498069,-0.354974960962,-0.262089233481,2.635386123211,0.260838720914,-0.132426659395,-1.317328559439,1.018199299662,0.428046417141,-0.871442682283,-0.736357191785,-0.741759824065,-0.318350303066,0.799090584528,3.233452252269,0.304924875499,O23,1/2,+,1,-149.553983,O23,1/2,+,1,-149.553983,6.89272068,0.5922796096793996,-0.0549868669319714,2.831748455062248
52622,4,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O23,1/2,+,1,-58.5840507,O23,1/2,+,1,-58.5840507,8.1236846,0.5394003966149127,-0.0553940841193112,3.032569340096876
52622,6,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O23,1/2,+,1,-102.4491807,O23,1/2,+,1,-102.4491807,7.53680887,0.4938172096095752,-0.0538313965169688,2.9267013125859984
52622,8,-0.349767502034,-0.344232829507,-0.34650416894,-0.241110831936,2.483882643219,0.551901581807,-0.200118241661,-1.129519908354,0.895663821525,0.194148255984,-1.02841560499,-0.728979225108,-0.853846896351,-0.18995183266,0.742863065886,3.522416403185,0.632941175035,O23,1/2,+,1,-130.030809,O23,1/2,+,1,-130.030809,7.11071336,0.5067885490298422,-0.0615415987290619,2.8539001734995533
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O23,1/2,+,1,-85.6048088,O23,1/2,+,1,-85.6048088,7.71212261,0.4164788147752606,-0.0721084097196053,2.9402855142070226
53159,6,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O23,1/2,+,1,-111.3423882,O23,1/2,+,1,-111.3423882,7.37133253,0.3945515003987692,-0.0547477601580972,2.880958548858465
53159,8,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,O23,1/2,+,1,-124.52577300000002,O23,1/2,+,1,-124.52577300000002,7.1828955,0.4276917006243044,-0.0564925683557817,2.853573290151932
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O23,1/2,+,1,-74.1124134,O23,1/2,+,1,-74.1124134,7.80860709,0.4808554281832986,-0.0632110849341178,2.969012853331757
55374,6,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O23,1/2,+,1,-110.1531062,O23,1/2,+,1,-110.1531062,7.35652022,0.462989981304281,-0.0533665101203671,2.8904895054616464
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O23,1/2,+,1,-131.23704700000002,O23,1/2,+,1,-131.23704700000002,7.05257618,0.4745635152874732,-0.05870820186147,2.8385238035686795
55374,10,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,O23,1/2,+,1,-140.896752,O23,1/2,+,1,-140.896752,6.84399691,0.4445651837245896,-0.0613661168757373,2.7957077577688363
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O23,1/2,+,1,-92.7729199,O23,1/2,+,1,-92.7729199,7.83721415,0.4347807099367778,-0.0681213394728716,2.9652418805999465
59626,6,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,O23,1/2,+,1,-122.6724742,O23,1/2,+,1,-122.6724742,7.48778186,0.4187925486183445,-0.0515990397340827,2.9058150765119692
