Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch
122257,6,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O17,5/2,+,1,-94.8152601,O17,5/2,+,1,-94.8152601,7.39358834,0.0945912191,0.0,2.8571341321506063
122257,8,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O17,5/2,+,1,-103.579287,O17,5/2,+,1,-103.579287,7.18145962,0.0970810344,0.0,2.8202085994479207
122434,4,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O17,5/2,+,1,-85.918671,O17,5/2,+,1,-85.918671,7.3155552,0.0644009334,0.0,2.8381317840086284
122434,6,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O17,5/2,+,1,-108.7282,O17,5/2,+,1,-108.7282,6.97605713,0.0465934003,0.0,2.7744704756583736
123288,6,-0.351869110555,-0.35119804305,-0.352704781883,-0.269256695197,2.71164288368,1.263233976581,-0.156105550542,-1.31738422335,1.030902192911,0.583425262878,-0.992248106969,-0.742550296395,-0.734025394394,-0.331933717537,0.783533066725,-0.075288043761,-0.120922620484,O17,5/2,+,1,-106.502544,O17,5/2,+,1,-106.502544,6.83117249,0.0270752636,0.0,2.7446827947141723
123288,4,-0.351869110555,-0.35119804305,-0.352704781883,-0.269256695197,2.71164288368,1.263233976581,-0.156105550542,-1.31738422335,1.030902192911,0.583425262878,-0.992248106969,-0.742550296395,-0.734025394394,-0.331933717537,0.783533066725,-0.075288043761,-0.120922620484,O17,5/2,+,1,-87.8334925,O17,5/2,+,1,-87.8334925,7.16869387,0.0490585081,0.0,2.8094106620606394
124107,4,-0.346271202594,-0.350265211062,-0.350509525422,-0.262225792025,2.708499473489,0.860071626474,-0.073628003942,-1.233134897002,0.971830941465,0.519578863907,-0.911512589388,-0.709221448644,-0.553110720382,-0.558929399429,0.963347095187,1.982580481874,0.451762232226,O17,5/2,+,1,-97.3911827,O17,5/2,+,1,-97.3911827,7.07772932,0.0546242910999999,0.0,2.794170628487101
124107,6,-0.346271202594,-0.350265211062,-0.350509525422,-0.262225792025,2.708499473489,0.860071626474,-0.073628003942,-1.233134897002,0.971830941465,0.519578863907,-0.911512589388,-0.709221448644,-0.553110720382,-0.558929399429,0.963347095187,1.982580481874,0.451762232226,O17,5/2,+,1,-118.711557,O17,5/2,+,1,-118.711557,6.7486287,0.0367086155,0.0,2.731368376015949
125932,4,-0.328979396808,-0.324886352863,-0.322749823169,-0.244381624853,2.289592982416,1.192676816227,0.142083395359,-1.058724721617,0.817075162541,0.392598640916,-0.704582611833,-0.762407052526,-0.252090709214,-1.007187816919,1.082441624038,-3.077625259208,-0.595701752823,O17,5/2,+,1,-79.6645058,O17,5/2,+,1,-79.6645058,7.46208989,0.0718215964,0.0,2.8651260664061535
125932,6,-0.328979396808,-0.324886352863,-0.322749823169,-0.244381624853,2.289592982416,1.192676816227,0.142083395359,-1.058724721617,0.817075162541,0.392598640916,-0.704582611833,-0.762407052526,-0.252090709214,-1.007187816919,1.082441624038,-3.077625259208,-0.595701752823,O17,5/2,+,1,-99.7785103,O17,5/2,+,1,-99.7785103,7.10486909,0.0583985517,0.0,2.7996970428423142
125932,8,-0.328979396808,-0.324886352863,-0.322749823169,-0.244381624853,2.289592982416,1.192676816227,0.142083395359,-1.058724721617,0.817075162541,0.392598640916,-0.704582611833,-0.762407052526,-0.252090709214,-1.007187816919,1.082441624038,-3.077625259208,-0.595701752823,O17,5/2,+,1,-110.138423,O17,5/2,+,1,-110.138423,6.88094956,0.0636893169,0.0,2.760375837979314
126880,6,-0.356313002091,-0.353007240999,-0.353972878951,-0.252496459708,2.719496579015,0.715596607603,-0.07617376469,-1.154727903593,1.031101297297,0.238140485009,-0.85591287564,-0.702649134721,-0.736457215886,-0.292815204777,0.833200140322,-3.415550266276,-0.609679067118,O17,5/2,+,1,-85.7162832,O17,5/2,+,1,-85.7162832,7.41399273,0.0791940785,0.0,2.858010269138304
126880,4,-0.356313002091,-0.353007240999,-0.353972878951,-0.252496459708,2.719496579015,0.715596607603,-0.07617376469,-1.154727903593,1.031101297297,0.238140485009,-0.85591287564,-0.702649134721,-0.736457215886,-0.292815204777,0.833200140322,-3.415550266276,-0.609679067118,O17,5/2,+,1,-64.4906371,O17,5/2,+,1,-64.4906371,7.77706636,0.0919433534,0.0,2.923019945775259
126880,8,-0.356313002091,-0.353007240999,-0.353972878951,-0.252496459708,2.719496579015,0.715596607603,-0.07617376469,-1.154727903593,1.031101297297,0.238140485009,-0.85591287564,-0.702649134721,-0.736457215886,-0.292815204777,0.833200140322,-3.415550266276,-0.609679067118,O17,5/2,+,1,-97.726999,O17,5/2,+,1,-97.726999,7.16753987,0.0864691604,0.0,2.8158559836042754
128459,4,-0.347403909163,-0.352369777668,-0.351490009663,-0.25159852983,2.704219635326,1.254055858764,-0.0579614921,-1.32373500578,1.042425061285,0.215728734892,-0.946009915896,-0.761860885753,-0.748243401241,-0.321403463888,0.774171774107,-2.125933368652,-0.260900638343,O17,5/2,+,1,-66.28589050000001,O17,5/2,+,1,-66.28589050000001,7.69946554,0.0583807615999999,0.0,2.903942525533176
128459,8,-0.347403909163,-0.352369777668,-0.351490009663,-0.25159852983,2.704219635326,1.254055858764,-0.0579614921,-1.32373500578,1.042425061285,0.215728734892,-0.946009915896,-0.761860885753,-0.748243401241,-0.321403463888,0.774171774107,-2.125933368652,-0.260900638343,O17,5/2,+,1,-102.8961448,O17,5/2,+,1,-102.8961448,7.0352835,0.0475412222,0.0,2.785293631235314
128459,6,-0.347403909163,-0.352369777668,-0.351490009663,-0.25159852983,2.704219635326,1.254055858764,-0.0579614921,-1.32373500578,1.042425061285,0.215728734892,-0.946009915896,-0.761860885753,-0.748243401241,-0.321403463888,0.774171774107,-2.125933368652,-0.260900638343,O17,5/2,+,1,-89.4242073,O17,5/2,+,1,-89.4242073,7.3129329,0.0407212465,0.0,2.8334943155933807
129165,6,-0.329613621754,-0.328698996733,-0.32745722165,-0.24451720461,2.399107169459,1.01812153512,0.166498128415,-1.072844976695,0.772427064586,0.508946230566,-0.701391571831,-0.716230191265,-0.23528244504,-0.906050502748,1.153768164241,-3.273974887299,-0.792317865832,O17,5/2,+,1,-99.49719,O17,5/2,+,1,-99.49719,7.07266592,0.0627268609,0.0,2.7947144166980644
129165,4,-0.329613621754,-0.328698996733,-0.32745722165,-0.24451720461,2.399107169459,1.01812153512,0.166498128415,-1.072844976695,0.772427064586,0.508946230566,-0.701391571831,-0.716230191265,-0.23528244504,-0.906050502748,1.153768164241,-3.273974887299,-0.792317865832,O17,5/2,+,1,-82.28141020000001,O17,5/2,+,1,-82.28141020000001,7.37872693,0.0768766809,0.0,2.851427625050301
129165,8,-0.329613621754,-0.328698996733,-0.32745722165,-0.24451720461,2.399107169459,1.01812153512,0.166498128415,-1.072844976695,0.772427064586,0.508946230566,-0.701391571831,-0.716230191265,-0.23528244504,-0.906050502748,1.153768164241,-3.273974887299,-0.792317865832,O17,5/2,+,1,-107.581726,O17,5/2,+,1,-107.581726,6.89708165,0.0677922621,0.0,2.7640386759414204
129986,4,-0.340682681533,-0.336668042656,-0.342964144949,-0.263423600391,2.40356426174,0.460070558252,-0.048216382469,-1.207667954759,0.946698211401,0.585731936547,-0.864981369812,-0.72866823957,-0.578170993374,-0.557579719535,0.96249411371,-3.104932267524,-0.977401447425,O17,5/2,+,1,-89.9437174,O17,5/2,+,1,-89.9437174,6.85503192,0.0695502096,0.0,2.7567404701204645
129986,8,-0.340682681533,-0.336668042656,-0.342964144949,-0.263423600391,2.40356426174,0.460070558252,-0.048216382469,-1.207667954759,0.946698211401,0.585731936547,-0.864981369812,-0.72866823957,-0.578170993374,-0.557579719535,0.96249411371,-3.104932267524,-0.977401447425,O17,5/2,+,1,-116.086582,O17,5/2,+,1,-116.086582,6.27414754,0.0543448641,0.0,2.646418011973921
129986,6,-0.340682681533,-0.336668042656,-0.342964144949,-0.263423600391,2.40356426174,0.460070558252,-0.048216382469,-1.207667954759,0.946698211401,0.585731936547,-0.864981369812,-0.72866823957,-0.578170993374,-0.557579719535,0.96249411371,-3.104932267524,-0.977401447425,O17,5/2,+,1,-108.252082,O17,5/2,+,1,-108.252082,6.47841256,0.0497163537,0.0,2.6838712345602573
131667,10,-0.343450855673,-0.342425585498,-0.340524912104,-0.222327362142,2.650569851856,0.930245098868,0.052736952416,-0.861093850565,0.655150952888,0.209846405089,-0.796188803846,-0.744836346341,-0.347157742906,-0.851683757022,1.013744582058,-1.619643929272,0.010700576598,O17,5/2,+,1,-113.115674,O17,5/2,+,1,-113.115674,7.02142318,0.0582160249,0.0,2.7847217266542095
133028,8,-0.34453833195,-0.336782433062,-0.341441324268,-0.243358878545,2.437427146016,1.317589485086,0.037111706965,-1.043882446175,0.734604282653,0.490817505086,-0.806801716861,-0.72498939741,-0.441388956187,-0.704381204811,0.987139923304,-0.306872297328,-0.325217152015,O17,5/2,+,1,-102.2234542,O17,5/2,+,1,-102.2234542,7.32869578,0.072659186,0.0,2.8418991635876174
133028,6,-0.34453833195,-0.336782433062,-0.341441324268,-0.243358878545,2.437427146016,1.317589485086,0.037111706965,-1.043882446175,0.734604282653,0.490817505086,-0.806801716861,-0.72498939741,-0.441388956187,-0.704381204811,0.987139923304,-0.306872297328,-0.325217152015,O17,5/2,+,1,-92.2086661,O17,5/2,+,1,-92.2086661,7.5628846,0.0691099795,0.0,2.8821919556996893
133028,4,-0.34453833195,-0.336782433062,-0.341441324268,-0.243358878545,2.437427146016,1.317589485086,0.037111706965,-1.043882446175,0.734604282653,0.490817505086,-0.806801716861,-0.72498939741,-0.441388956187,-0.704381204811,0.987139923304,-0.306872297328,-0.325217152015,O17,5/2,+,1,-72.47321670000001,O17,5/2,+,1,-72.47321670000001,7.89457424,0.0827030325,0.0,2.9414814571062657
133262,8,-0.331045904626,-0.327955020282,-0.337149299929,-0.251463832309,2.4137718588,1.347788635006,0.100827295161,-0.953173614764,0.812418127225,0.588884404689,-0.741080283565,-0.717161264666,-0.251072584165,-0.942840623608,1.05401358094,-2.89313387071,-0.801597393149,O17,5/2,+,1,-104.056975,O17,5/2,+,1,-104.056975,7.30816109,0.0565607400999999,0.0,2.8354466526633857
133262,4,-0.331045904626,-0.327955020282,-0.337149299929,-0.251463832309,2.4137718588,1.347788635006,0.100827295161,-0.953173614764,0.812418127225,0.588884404689,-0.741080283565,-0.717161264666,-0.251072584165,-0.942840623608,1.05401358094,-2.89313387071,-0.801597393149,O17,5/2,+,1,-81.4250665,O17,5/2,+,1,-81.4250665,7.73438236,0.068820982,0.0,2.911741614910224
133262,6,-0.331045904626,-0.327955020282,-0.337149299929,-0.251463832309,2.4137718588,1.347788635006,0.100827295161,-0.953173614764,0.812418127225,0.588884404689,-0.741080283565,-0.717161264666,-0.251072584165,-0.942840623608,1.05401358094,-2.89313387071,-0.801597393149,O17,5/2,+,1,-96.966354,O17,5/2,+,1,-96.966354,7.47478434,0.0538279682,0.0,2.864201144856974
134335,6,-0.35646229754,-0.34954033566,-0.353352083305,-0.269128052134,2.59516982167,0.805211457218,-0.162522823269,-1.260173858385,1.039441159403,0.543689598902,-0.940519310488,-0.713569445073,-0.738467009447,-0.325653522756,0.783878781194,-0.972715083271,-0.52828045791,O17,5/2,+,1,-103.449841,O17,5/2,+,1,-103.449841,6.85766826,0.0544193023,0.0,2.7544733529841965
134335,4,-0.35646229754,-0.34954033566,-0.353352083305,-0.269128052134,2.59516982167,0.805211457218,-0.162522823269,-1.260173858385,1.039441159403,0.543689598902,-0.940519310488,-0.713569445073,-0.738467009447,-0.325653522756,0.783878781194,-0.972715083271,-0.52828045791,O17,5/2,+,1,-85.49655159999999,O17,5/2,+,1,-85.49655159999999,7.17363018,0.0707286221,0.0,2.8141419104409073
134335,8,-0.35646229754,-0.34954033566,-0.353352083305,-0.269128052134,2.59516982167,0.805211457218,-0.162522823269,-1.260173858385,1.039441159403,0.543689598902,-0.940519310488,-0.713569445073,-0.738467009447,-0.325653522756,0.783878781194,-0.972715083271,-0.52828045791,O17,5/2,+,1,-111.74067,O17,5/2,+,1,-111.74067,6.67762432,0.0589023838,0.0,2.722418519221466
135067,10,-0.346764683023,-0.348332508099,-0.344094102487,-0.251057943253,2.649847655255,0.37743607025,0.015046093421,-1.201649092273,0.935690670931,0.363445236268,-0.84279499365,-0.738268863091,-0.5709116381,-0.525444006549,0.812266621059,-2.627834126138,-0.548669291325,O17,5/2,+,1,-116.419526,O17,5/2,+,1,-116.419526,6.4981549,0.064204862,0.0,2.690240816729982
137833,6,-0.35014424297,-0.353170299501,-0.35232209678,-0.252610419358,2.64506087553,0.536966896824,-0.057888980945,-1.325449289672,0.948805723594,0.311685097452,-0.847880559266,-0.738011500882,-0.722130100775,-0.396099211933,0.828692051508,1.013730128499,0.158216635022,O17,5/2,+,1,-96.0249412,O17,5/2,+,1,-96.0249412,7.2709935,0.0785406784,0.0,2.8327672104145796
137833,4,-0.35014424297,-0.353170299501,-0.35232209678,-0.252610419358,2.64506087553,0.536966896824,-0.057888980945,-1.325449289672,0.948805723594,0.311685097452,-0.847880559266,-0.738011500882,-0.722130100775,-0.396099211933,0.828692051508,1.013730128499,0.158216635022,O17,5/2,+,1,-72.1630486,O17,5/2,+,1,-72.1630486,7.6312845,0.0929692246,0.0,2.898152793522108
137833,8,-0.35014424297,-0.353170299501,-0.35232209678,-0.252610419358,2.64506087553,0.536966896824,-0.057888980945,-1.325449289672,0.948805723594,0.311685097452,-0.847880559266,-0.738011500882,-0.722130100775,-0.396099211933,0.828692051508,1.013730128499,0.158216635022,O17,5/2,+,1,-109.69994,O17,5/2,+,1,-109.69994,6.99726549,0.081742115,0.0,2.7846083198539793
141442,8,-0.346530776535,-0.34682644034,-0.343347284375,-0.26544320669,2.529464045189,0.830627650248,-0.068138395176,-1.326485295773,0.965967627228,0.622863504509,-0.925199723255,-0.716763952638,-0.75285432889,-0.278458164337,0.813068168436,1.826738417852,0.064459845981,O17,5/2,+,1,-104.566676,O17,5/2,+,1,-104.566676,6.84894761,0.0696344605,0.0,2.755652002793531
141442,4,-0.346530776535,-0.34682644034,-0.343347284375,-0.26544320669,2.529464045189,0.830627650248,-0.068138395176,-1.326485295773,0.965967627228,0.622863504509,-0.925199723255,-0.716763952638,-0.75285432889,-0.278458164337,0.813068168436,1.826738417852,0.064459845981,O17,5/2,+,1,-77.41672279999999,O17,5/2,+,1,-77.41672279999999,7.37941982,0.0845311145,0.0,2.8528909590974556
141442,6,-0.346530776535,-0.34682644034,-0.343347284375,-0.26544320669,2.529464045189,0.830627650248,-0.068138395176,-1.326485295773,0.965967627228,0.622863504509,-0.925199723255,-0.716763952638,-0.75285432889,-0.278458164337,0.813068168436,1.826738417852,0.064459845981,O17,5/2,+,1,-96.0682533,O17,5/2,+,1,-96.0682533,7.04909188,0.0660861154,0.0,2.791095463326183
