Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch
122257,6,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O18,0,+,1,-98.3750358,O18,0,+,1,-98.3750358,7.39104188,0.2191754619598437,0.022645205437239,2.8798478149716664
122257,8,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O18,0,+,1,-107.71161,O18,0,+,1,-107.71161,7.18624819,0.2182516371865403,0.0187295555472572,2.843218294949193
122434,4,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O18,0,+,1,-90.04771459999999,O18,0,+,1,-90.04771459999999,7.30861635,0.1516569283459154,0.034662509248988,2.855800531829018
122434,8,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O18,0,+,1,-127.370364,O18,0,+,1,-127.370364,6.72615254,0.1127365546350939,0.0161257923975771,2.7414732858506343
122434,6,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O18,0,+,1,-114.240664,O18,0,+,1,-114.240664,6.96428296,0.1116437612946587,0.016539675313179,2.784443802020044
123288,6,-0.351869110555,-0.35119804305,-0.352704781883,-0.269256695197,2.71164288368,1.263233976581,-0.156105550542,-1.31738422335,1.030902192911,0.583425262878,-0.992248106969,-0.742550296395,-0.734025394394,-0.331933717537,0.783533066725,-0.075288043761,-0.120922620484,O18,0,+,1,-111.439824,O18,0,+,1,-111.439824,6.81592257,0.0674986894735747,0.0173533771803383,2.749806452580602
123288,8,-0.351869110555,-0.35119804305,-0.352704781883,-0.269256695197,2.71164288368,1.263233976581,-0.156105550542,-1.31738422335,1.030902192911,0.583425262878,-0.992248106969,-0.742550296395,-0.734025394394,-0.331933717537,0.783533066725,-0.075288043761,-0.120922620484,O18,0,+,1,-120.771359,O18,0,+,1,-120.771359,6.62404442,0.0697427226622054,0.0151493367838274,2.714700235651449
123288,4,-0.351869110555,-0.35119804305,-0.352704781883,-0.269256695197,2.71164288368,1.263233976581,-0.156105550542,-1.31738422335,1.030902192911,0.583425262878,-0.992248106969,-0.742550296395,-0.734025394394,-0.331933717537,0.783533066725,-0.075288043761,-0.120922620484,O18,0,+,1,-91.6077084,O18,0,+,1,-91.6077084,7.15828207,0.1147576429726225,0.0317362657577086,2.822310554976247
124107,6,-0.346271202594,-0.350265211062,-0.350509525422,-0.262225792025,2.708499473489,0.860071626474,-0.073628003942,-1.233134897002,0.971830941465,0.519578863907,-0.911512589388,-0.709221448644,-0.553110720382,-0.558929399429,0.963347095187,1.982580481874,0.451762232226,O18,0,+,1,-124.31115,O18,0,+,1,-124.31115,6.73807711,0.0907515799376602,0.016961348997866,2.739790307475287
124107,8,-0.346271202594,-0.350265211062,-0.350509525422,-0.262225792025,2.708499473489,0.860071626474,-0.073628003942,-1.233134897002,0.971830941465,0.519578863907,-0.911512589388,-0.709221448644,-0.553110720382,-0.558929399429,0.963347095187,1.982580481874,0.451762232226,O18,0,+,1,-136.159703,O18,0,+,1,-136.159703,6.53401181,0.0898130824108246,0.0147724364793598,2.701713940980833
124107,4,-0.346271202594,-0.350265211062,-0.350509525422,-0.262225792025,2.708499473489,0.860071626474,-0.073628003942,-1.233134897002,0.971830941465,0.519578863907,-0.911512589388,-0.709221448644,-0.553110720382,-0.558929399429,0.963347095187,1.982580481874,0.451762232226,O18,0,+,1,-101.679618,O18,0,+,1,-101.679618,7.07475028,0.1286918411188305,0.0330549805196577,2.8101882484343443
125932,6,-0.328979396808,-0.324886352863,-0.322749823169,-0.244381624853,2.289592982416,1.192676816227,0.142083395359,-1.058724721617,0.817075162541,0.392598640916,-0.704582611833,-0.762407052526,-0.252090709214,-1.007187816919,1.082441624038,-3.077625259208,-0.595701752823,O18,0,+,1,-103.8025689,O18,0,+,1,-103.8025689,7.09714957,0.1314947310602744,0.0153940368826693,2.8115296953692206
125932,8,-0.328979396808,-0.324886352863,-0.322749823169,-0.244381624853,2.289592982416,1.192676816227,0.142083395359,-1.058724721617,0.817075162541,0.392598640916,-0.704582611833,-0.762407052526,-0.252090709214,-1.007187816919,1.082441624038,-3.077625259208,-0.595701752823,O18,0,+,1,-114.841817,O18,0,+,1,-114.841817,6.88116197,0.1368128428026419,0.0142237644562045,2.773600451986343
125932,4,-0.328979396808,-0.324886352863,-0.322749823169,-0.244381624853,2.289592982416,1.192676816227,0.142083395359,-1.058724721617,0.817075162541,0.392598640916,-0.704582611833,-0.762407052526,-0.252090709214,-1.007187816919,1.082441624038,-3.077625259208,-0.595701752823,O18,0,+,1,-82.6732738,O18,0,+,1,-82.6732738,7.45222033,0.1627669588769076,0.0326938358604941,2.882419472376878
126220,10,-0.336579693472,-0.337870215586,-0.338658875606,-0.257209307932,2.475430261485,1.368245801278,-0.05327559856,-1.287299925776,0.903820600146,0.537591295249,-0.862285531119,-0.717698750176,-0.588833123119,-0.483842867231,0.896584352094,3.136350020813,0.65584044001,O18,0,+,1,-123.583166,O18,0,+,1,-123.583166,6.72568707,0.0980216257041221,0.0138645108580289,2.7382903601630986
126880,4,-0.356313002091,-0.353007240999,-0.353972878951,-0.252496459708,2.719496579015,0.715596607603,-0.07617376469,-1.154727903593,1.031101297297,0.238140485009,-0.85591287564,-0.702649134721,-0.736457215886,-0.292815204777,0.833200140322,-3.415550266276,-0.609679067118,O18,0,+,1,-66.6133978,O18,0,+,1,-66.6133978,7.77128999,0.2111841525407451,0.0349107809739244,2.9458523068060742
126880,8,-0.356313002091,-0.353007240999,-0.353972878951,-0.252496459708,2.719496579015,0.715596607603,-0.07617376469,-1.154727903593,1.031101297297,0.238140485009,-0.85591287564,-0.702649134721,-0.736457215886,-0.292815204777,0.833200140322,-3.415550266276,-0.609679067118,O18,0,+,1,-101.3822791,O18,0,+,1,-101.3822791,7.17085959,0.189520626039748,0.0144596023437101,2.834695875818684
126880,6,-0.356313002091,-0.353007240999,-0.353972878951,-0.252496459708,2.719496579015,0.715596607603,-0.07617376469,-1.154727903593,1.031101297297,0.238140485009,-0.85591287564,-0.702649134721,-0.736457215886,-0.292815204777,0.833200140322,-3.415550266276,-0.609679067118,O18,0,+,1,-88.6799558,O18,0,+,1,-88.6799558,7.40998614,0.1832696294805204,0.0172440689828699,2.87596257424595
128459,4,-0.347403909163,-0.352369777668,-0.351490009663,-0.25159852983,2.704219635326,1.254055858764,-0.0579614921,-1.32373500578,1.042425061285,0.215728734892,-0.946009915896,-0.761860885753,-0.748243401241,-0.321403463888,0.774171774107,-2.125933368652,-0.260900638343,O18,0,+,1,-68.9898147,O18,0,+,1,-68.9898147,7.68661108,0.1389503409859089,0.0304763932806666,2.918338346433904
128459,6,-0.347403909163,-0.352369777668,-0.351490009663,-0.25159852983,2.704219635326,1.254055858764,-0.0579614921,-1.32373500578,1.042425061285,0.215728734892,-0.946009915896,-0.761860885753,-0.748243401241,-0.321403463888,0.774171774107,-2.125933368652,-0.260900638343,O18,0,+,1,-93.2434336,O18,0,+,1,-93.2434336,7.2997117,0.0968189639305908,0.0143366287053229,2.84104350241877
128459,8,-0.347403909163,-0.352369777668,-0.351490009663,-0.25159852983,2.704219635326,1.254055858764,-0.0579614921,-1.32373500578,1.042425061285,0.215728734892,-0.946009915896,-0.761860885753,-0.748243401241,-0.321403463888,0.774171774107,-2.125933368652,-0.260900638343,O18,0,+,1,-107.5404104,O18,0,+,1,-107.5404104,7.02798723,0.103582206997832,0.0120460998332804,2.793613507060544
129165,6,-0.329613621754,-0.328698996733,-0.32745722165,-0.24451720461,2.399107169459,1.01812153512,0.166498128415,-1.072844976695,0.772427064586,0.508946230566,-0.701391571831,-0.716230191265,-0.23528244504,-0.906050502748,1.153768164241,-3.273974887299,-0.792317865832,O18,0,+,1,-103.4944548,O18,0,+,1,-103.4944548,7.06454014,0.1446256014585299,0.0183963093240878,2.8085980383071227
129165,8,-0.329613621754,-0.328698996733,-0.32745722165,-0.24451720461,2.399107169459,1.01812153512,0.166498128415,-1.072844976695,0.772427064586,0.508946230566,-0.701391571831,-0.716230191265,-0.23528244504,-0.906050502748,1.153768164241,-3.273974887299,-0.792317865832,O18,0,+,1,-112.151858,O18,0,+,1,-112.151858,6.89602941,0.150383734694481,0.0163037099788926,2.7790965698718306
129165,4,-0.329613621754,-0.328698996733,-0.32745722165,-0.24451720461,2.399107169459,1.01812153512,0.166498128415,-1.072844976695,0.772427064586,0.508946230566,-0.701391571831,-0.716230191265,-0.23528244504,-0.906050502748,1.153768164241,-3.273974887299,-0.792317865832,O18,0,+,1,-85.3857184,O18,0,+,1,-85.3857184,7.37121883,0.1753311480012755,0.0355224501027318,2.87101607764638
129986,6,-0.340682681533,-0.336668042656,-0.342964144949,-0.263423600391,2.40356426174,0.460070558252,-0.048216382469,-1.207667954759,0.946698211401,0.585731936547,-0.864981369812,-0.72866823957,-0.578170993374,-0.557579719535,0.96249411371,-3.104932267524,-0.977401447425,O18,0,+,1,-114.193201,O18,0,+,1,-114.193201,6.47150529,0.1248380597715197,0.0181391455578945,2.6972473719200125
129986,8,-0.340682681533,-0.336668042656,-0.342964144949,-0.263423600391,2.40356426174,0.460070558252,-0.048216382469,-1.207667954759,0.946698211401,0.585731936547,-0.864981369812,-0.72866823957,-0.578170993374,-0.557579719535,0.96249411371,-3.104932267524,-0.977401447425,O18,0,+,1,-122.677184,O18,0,+,1,-122.677184,6.27310341,0.130186371395817,0.0168419396411094,2.6609758756961566
129986,4,-0.340682681533,-0.336668042656,-0.342964144949,-0.263423600391,2.40356426174,0.460070558252,-0.048216382469,-1.207667954759,0.946698211401,0.585731936547,-0.864981369812,-0.72866823957,-0.578170993374,-0.557579719535,0.96249411371,-3.104932267524,-0.977401447425,O18,0,+,1,-94.6797495,O18,0,+,1,-94.6797495,6.85934261,0.1658113695195123,0.0374545723493612,2.7790770845496304
133028,4,-0.34453833195,-0.336782433062,-0.341441324268,-0.243358878545,2.437427146016,1.317589485086,0.037111706965,-1.043882446175,0.734604282653,0.490817505086,-0.806801716861,-0.72498939741,-0.441388956187,-0.704381204811,0.987139923304,-0.306872297328,-0.325217152015,O18,0,+,1,-75.3833835,O18,0,+,1,-75.3833835,7.87838373,0.1904839720616907,0.0366712790173945,2.9607769032939792
133028,6,-0.34453833195,-0.336782433062,-0.341441324268,-0.243358878545,2.437427146016,1.317589485086,0.037111706965,-1.043882446175,0.734604282653,0.490817505086,-0.806801716861,-0.72498939741,-0.441388956187,-0.704381204811,0.987139923304,-0.306872297328,-0.325217152015,O18,0,+,1,-96.1137396,O18,0,+,1,-96.1137396,7.55306001,0.1569677473034072,0.0202861842219138,2.89671794131312
133028,8,-0.34453833195,-0.336782433062,-0.341441324268,-0.243358878545,2.437427146016,1.317589485086,0.037111706965,-1.043882446175,0.734604282653,0.490817505086,-0.806801716861,-0.72498939741,-0.441388956187,-0.704381204811,0.987139923304,-0.306872297328,-0.325217152015,O18,0,+,1,-106.8520543,O18,0,+,1,-106.8520543,7.3275231,0.1578212354475859,0.0193238734202683,2.857503998049321
133262,4,-0.331045904626,-0.327955020282,-0.337149299929,-0.251463832309,2.4137718588,1.347788635006,0.100827295161,-0.953173614764,0.812418127225,0.588884404689,-0.741080283565,-0.717161264666,-0.251072584165,-0.942840623608,1.05401358094,-2.89313387071,-0.801597393149,O18,0,+,1,-85.24991469999999,O18,0,+,1,-85.24991469999999,7.71969544,0.162097768656518,0.0358549323533654,2.9288750453049173
133262,6,-0.331045904626,-0.327955020282,-0.337149299929,-0.251463832309,2.4137718588,1.347788635006,0.100827295161,-0.953173614764,0.812418127225,0.588884404689,-0.741080283565,-0.717161264666,-0.251072584165,-0.942840623608,1.05401358094,-2.89313387071,-0.801597393149,O18,0,+,1,-101.6591025,O18,0,+,1,-101.6591025,7.46289295,0.1283487440186617,0.0205324866801131,2.876184116272596
133262,8,-0.331045904626,-0.327955020282,-0.337149299929,-0.251463832309,2.4137718588,1.347788635006,0.100827295161,-0.953173614764,0.812418127225,0.588884404689,-0.741080283565,-0.717161264666,-0.251072584165,-0.942840623608,1.05401358094,-2.89313387071,-0.801597393149,O18,0,+,1,-109.3039237,O18,0,+,1,-109.3039237,7.3034613,0.1288873695349327,0.0193110680532864,2.8482135853176844
134335,4,-0.35646229754,-0.34954033566,-0.353352083305,-0.269128052134,2.59516982167,0.805211457218,-0.162522823269,-1.260173858385,1.039441159403,0.543689598902,-0.940519310488,-0.713569445073,-0.738467009447,-0.325653522756,0.783878781194,-0.972715083271,-0.52828045791,O18,0,+,1,-89.307584,O18,0,+,1,-89.307584,7.16835049,0.1649402186836966,0.0359448155612809,2.8337071856924414
134335,8,-0.35646229754,-0.34954033566,-0.353352083305,-0.269128052134,2.59516982167,0.805211457218,-0.162522823269,-1.260173858385,1.039441159403,0.543689598902,-0.940519310488,-0.713569445073,-0.738467009447,-0.325653522756,0.783878781194,-0.972715083271,-0.52828045791,O18,0,+,1,-117.214187,O18,0,+,1,-117.214187,6.67370864,0.1333486735526337,0.017395871731714,2.735893652042116
134335,6,-0.35646229754,-0.34954033566,-0.353352083305,-0.269128052134,2.59516982167,0.805211457218,-0.162522823269,-1.260173858385,1.039441159403,0.543689598902,-0.940519310488,-0.713569445073,-0.738467009447,-0.325653522756,0.783878781194,-0.972715083271,-0.52828045791,O18,0,+,1,-108.2876711,O18,0,+,1,-108.2876711,6.84777649,0.1295133117791228,0.0182872803206141,2.76699077918589
135067,10,-0.346764683023,-0.348332508099,-0.344094102487,-0.251057943253,2.649847655255,0.37743607025,0.015046093421,-1.201649092273,0.935690670931,0.363445236268,-0.84279499365,-0.738268863091,-0.5709116381,-0.525444006549,0.812266621059,-2.627834126138,-0.548669291325,O18,0,+,1,-121.259731,O18,0,+,1,-121.259731,6.49828758,0.1463828619496316,0.0133716676962477,2.7053101485127136
137833,4,-0.35014424297,-0.353170299501,-0.35232209678,-0.252610419358,2.64506087553,0.536966896824,-0.057888980945,-1.325449289672,0.948805723594,0.311685097452,-0.847880559266,-0.738011500882,-0.722130100775,-0.396099211933,0.828692051508,1.013730128499,0.158216635022,O18,0,+,1,-75.0484874,O18,0,+,1,-75.0484874,7.62860248,0.216885501410637,0.0380925635776255,2.923053443744787
137833,8,-0.35014424297,-0.353170299501,-0.35232209678,-0.252610419358,2.64506087553,0.536966896824,-0.057888980945,-1.325449289672,0.948805723594,0.311685097452,-0.847880559266,-0.738011500882,-0.722130100775,-0.396099211933,0.828692051508,1.013730128499,0.158216635022,O18,0,+,1,-114.493916,O18,0,+,1,-114.493916,6.9974427,0.1836583854154277,0.0148733777769126,2.8029690246580214
137833,6,-0.35014424297,-0.353170299501,-0.35232209678,-0.252610419358,2.64506087553,0.536966896824,-0.057888980945,-1.325449289672,0.948805723594,0.311685097452,-0.847880559266,-0.738011500882,-0.722130100775,-0.396099211933,0.828692051508,1.013730128499,0.158216635022,O18,0,+,1,-100.0119176,O18,0,+,1,-100.0119176,7.26622522,0.1851657147381365,0.0179301238890026,2.8513123204284616
