Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch
101438,6,-0.345691566957,-0.347785341838,-0.350330122807,-0.256132550762,2.679646436937,0.763973708731,0.016749781312,-1.083880885652,0.871310459699,0.527116327863,-0.845292053065,-0.762377818585,-0.539658046476,-0.646235849097,0.941840691418,-1.85539092656,-0.451518417854,O15,1/2,-,1,-84.93138925,O15,1/2,-,1,-84.93138925,-4.53709364,7.807022814311502,-1.52254538079485,1.5656211813579464
101438,8,-0.345691566957,-0.347785341838,-0.350330122807,-0.256132550762,2.679646436937,0.763973708731,0.016749781312,-1.083880885652,0.871310459699,0.527116327863,-0.845292053065,-0.762377818585,-0.539658046476,-0.646235849097,0.941840691418,-1.85539092656,-0.451518417854,O15,1/2,-,1,-92.33834419,O15,1/2,-,1,-92.33834419,-4.54196661,7.663076538300008,-1.4743254308832818,1.5331570002503743
101438,4,-0.345691566957,-0.347785341838,-0.350330122807,-0.256132550762,2.679646436937,0.763973708731,0.016749781312,-1.083880885652,0.871310459699,0.527116327863,-0.845292053065,-0.762377818585,-0.539658046476,-0.646235849097,0.941840691418,-1.85539092656,-0.451518417854,O15,1/2,-,1,-69.34660081,O15,1/2,-,1,-69.34660081,-4.78020838,8.146606261007054,-1.5017458123506684,1.602634692828152
104033,10,-0.354933628948,-0.349092289263,-0.349409949017,-0.247194458372,2.677584365466,1.191944305055,-0.08946763356,-1.053449535462,0.890118209234,0.322805369798,-0.9436165057,-0.726358661941,-0.617187424191,-0.495317632637,0.888269350077,-1.106818120663,-0.237472773587,O15,1/2,-,1,-95.2393933,O15,1/2,-,1,-95.2393933,-4.84832908,8.023916464759017,-1.7490336503356405,1.4595683007051696
106221,8,-0.352663239495,-0.355162959194,-0.348264500682,-0.259302611365,2.759575241079,1.347267636965,-0.114741587266,-1.140547184878,0.893588710163,0.561757677073,-0.956917493819,-0.739600665072,-0.709698335604,-0.401885347282,0.815700041631,3.370416628036,0.906068099615,O15,1/2,-,1,-100.04766723,O15,1/2,-,1,-100.04766723,-4.64091881,8.100020289452127,-1.8171611550276172,1.5315763821711637
106221,6,-0.352663239495,-0.355162959194,-0.348264500682,-0.259302611365,2.759575241079,1.347267636965,-0.114741587266,-1.140547184878,0.893588710163,0.561757677073,-0.956917493819,-0.739600665072,-0.709698335604,-0.401885347282,0.815700041631,3.370416628036,0.906068099615,O15,1/2,-,1,-90.31516819,O15,1/2,-,1,-90.31516819,-4.61376577,8.11411513511465,-1.73497240207114,1.5713570100532566
106221,4,-0.352663239495,-0.355162959194,-0.348264500682,-0.259302611365,2.759575241079,1.347267636965,-0.114741587266,-1.140547184878,0.893588710163,0.561757677073,-0.956917493819,-0.739600665072,-0.709698335604,-0.401885347282,0.815700041631,3.370416628036,0.906068099615,O15,1/2,-,1,-70.569943,O15,1/2,-,1,-70.569943,-4.86821204,8.550334020507606,-1.6877523709352824,1.6426063130197457
106837,4,-0.349791797345,-0.352890148802,-0.350278429639,-0.225246012017,2.798820526407,0.681149773977,0.003097411181,-1.109349355336,0.714192344277,0.173346190356,-0.795831074597,-0.729051027187,-0.533421015128,-0.580416720239,0.922138904466,-0.32154117578,0.348036456561,O15,1/2,-,1,-55.70324842,O15,1/2,-,1,-55.70324842,-4.95065598,9.070156983189412,-2.0208324604251824,1.67405329448146
106837,6,-0.349791797345,-0.352890148802,-0.350278429639,-0.225246012017,2.798820526407,0.681149773977,0.003097411181,-1.109349355336,0.714192344277,0.173346190356,-0.795831074597,-0.729051027187,-0.533421015128,-0.580416720239,0.922138904466,-0.32154117578,0.348036456561,O15,1/2,-,1,-80.61556085999999,O15,1/2,-,1,-80.61556085999999,-4.77583992,8.68412582663477,-2.133004017326836,1.574505566617004
106837,8,-0.349791797345,-0.352890148802,-0.350278429639,-0.225246012017,2.798820526407,0.681149773977,0.003097411181,-1.109349355336,0.714192344277,0.173346190356,-0.795831074597,-0.729051027187,-0.533421015128,-0.580416720239,0.922138904466,-0.32154117578,0.348036456561,O15,1/2,-,1,-95.83562517,O15,1/2,-,1,-95.83562517,-4.85116314,8.477127770648588,-2.14084824315221,1.479493926143794
110708,4,-0.32315111125,-0.327912283166,-0.324192143014,-0.222125769542,2.428801018011,0.566120603395,0.140912239239,-0.99288028987,0.669857966737,0.224258059668,-0.704186208253,-0.731538195671,-0.124349305706,-1.094849712549,1.21061424696,-0.107020102011,0.291957301569,O15,1/2,-,1,-69.43839326000001,O15,1/2,-,1,-69.43839326000001,-4.73324423,8.272620416843958,-1.6318138519283771,1.6159666534045747
110708,6,-0.32315111125,-0.327912283166,-0.324192143014,-0.222125769542,2.428801018011,0.566120603395,0.140912239239,-0.99288028987,0.669857966737,0.224258059668,-0.704186208253,-0.731538195671,-0.124349305706,-1.094849712549,1.21061424696,-0.107020102011,0.291957301569,O15,1/2,-,1,-94.78947805,O15,1/2,-,1,-94.78947805,-4.52843181,7.829928349399418,-1.5966889485042974,1.5519643942098416
110708,8,-0.32315111125,-0.327912283166,-0.324192143014,-0.222125769542,2.428801018011,0.566120603395,0.140912239239,-0.99288028987,0.669857966737,0.224258059668,-0.704186208253,-0.731538195671,-0.124349305706,-1.094849712549,1.21061424696,-0.107020102011,0.291957301569,O15,1/2,-,1,-110.3534618,O15,1/2,-,1,-110.3534618,-4.57657876,7.567878207018047,-1.510278686275195,1.4781091471007313
111559,8,-0.320692553119,-0.32472978029,-0.32363714439,-0.248883534507,2.247355347831,0.846411884506,0.135740714708,-1.136259171004,0.776926722274,0.576037140933,-0.733530858353,-0.720735040668,-0.301785509217,-0.877404548662,1.087873582116,1.292013727239,0.149012395744,O15,1/2,-,1,-100.7668367035,O15,1/2,-,1,-100.7668367035,-4.42259928,7.37545665640049,-1.3228825851829196,1.5276651076782406
